WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
11,8112,Drake London,WR,24.2,ATL,11.0,12,13,18.9,15.4,11.9,1,1,1,66,61,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,71,0,5,0,9,48,119,17.0,13.2,0,0,0,119,0,NA,0,0,92.0%,NA,NA,NA,0,NA,5,9,0.556,5.0,27,30.0%,4.41,0,NA,NA,NA,NA,NA,0.185,NA,119,vs CAR,28,Q,17.2,1.7
11,4046,Patrick Mahomes,QB,30.0,KC,14.0,14,14,14.34,14.34,14.34,1,1,1,70,70,0,64.4,95,45,29,12,16,1,79.50,279,3,1,276,6.13,9.52,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,3,0,NA,3,3,100.0%,NA,NA,NA,0,NA,13,46,NA,NA,NA,NA,NA,13,28.9%,2.69,13.3%,28.6%,6.90,NA,49.00,279,@ DEN,31,·,22.4,-8.1
11,6770,Joe Burrow,QB,28.8,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,7,IR,IR,IR
11,9226,De'Von Achane,RB,24.0,MIA,6.0,8,11,21.5,19,16.5,1,1,1,56,45,0,0.0,0,0,0,0,0,0,0.00,120,0,0,0,0.00,0.00,5,-1,0,1,0,5,46,45,9.0,9.0,21,0,8,165,0,84,120,5.71,80.0%,8,4.00,0.381,8,0.781,9,26,0.346,9.0,NA,25.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,165,vs WAS,8,·,24.9,-3.4
11,8130,Trey McBride,TE,25.8,ARI,1.0,1,2,27.5,22.5,17.5,1,1,1,77,70,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,69,0,4,1,11,46,115,11.5,10.5,0,0,0,115,0,NA,0,0,89.0%,NA,NA,NA,0,NA,5,11,0.455,5.0,50,19.3%,2.30,0,NA,NA,NA,NA,NA,0.080,NA,115,vs SF,5,·,17.3,10.2
11,12507,Omarion Hampton,RB,22.5,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ JAX,23,IR,IR,IR
11,11620,Rome Odunze,WR,23.3,CHI,55.0,52,47,6.1,5.1,4.1,1,1,1,75,57,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,29,0,1,0,6,12,41,20.5,6.8,0,0,0,41,0,NA,0,0,76.0%,NA,NA,NA,0,NA,1,6,0.167,1.0,27,18.8%,1.52,0,NA,NA,NA,NA,NA,0.037,NA,41,@ MIN,26,·,12.8,-6.7
11,12526,Tetairoa McMillan,WR,22.5,CAR,2.0,1,1,33,29,25,1,1,1,80,69,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,79,0,5,2,12,51,130,16.3,10.8,0,0,0,130,0,NA,0,0,86.0%,NA,NA,NA,0,NA,7,12,0.583,7.0,48,26.7%,2.71,0,NA,NA,NA,NA,NA,0.104,NA,130,@ ATL,25,·,13.0,20.0
11,11560,Caleb Williams,QB,23.9,CHI,22.0,22,22,10.32,10.32,10.32,1,1,1,75,75,1,50.0,85,32,16,6,16,0,68.90,219,2,0,193,6.03,12.06,0,0,0,0,0,0,0,0,0.0,0.0,4,2,2,26,0,NA,26,6.5,100.0%,NA,NA,NA,2,NA,8,36,NA,NA,NA,NA,NA,6,18.8%,3.53,15.6%,44.4%,10.80,NA,36.00,219,@ MIN,16,·,18.5,-8.2
11,12518,Tyler Warren,TE,23.4,IND,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
11,12512,Quinshon Judkins,RB,21.9,CLE,42.0,39,35,5.9,5.9,5.9,1,1,1,55,33,0,0.0,0,0,0,0,0,0,0.00,59,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,17,0,3,59,0,29,59,3.47,60.0%,1,1.70,0.059,3,0.229,3,19,0.158,3.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,59,vs BAL,7,·,13.6,-7.7
11,11584,Bucky Irving,RB,23.1,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,6,OUT,OUT,OUT
11,11631,Brian Thomas Jr.,WR,23.0,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAC,31,OUT,OUT,OUT
11,8138,James Cook,RB,26.0,BUF,7.0,9,8,20.4,18.9,17.4,1,1,1,56,37,0,0.0,0,0,0,0,0,0,0.00,48,0,0,0,0.00,0.00,3,23,0,2,1,3,43,66,22.0,22.0,16,1,0,114,0,50,48,3,66.0%,4,3.10,0.250,0,0.560,3,19,0.158,3.0,NA,10.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,114,vs TB,10,·,16.5,3.9
11,4892,Baker Mayfield,QB,30.4,TB,7.0,7,7,17.82,17.82,17.82,1,1,1,70,69,1,57.1,95,28,16,5,12,1,72.50,212,1,1,173,6.18,10.81,0,0,0,0,0,0,0,0,0.0,0.0,5,0,3,39,1,NA,39,7.8,99.0%,NA,NA,NA,4,NA,10,33,NA,NA,NA,NA,NA,6,21.4%,2.75,7.1%,24.2%,7.50,NA,33.00,212,@ BUF,30,·,20.4,-2.6
11,7569,Nico Collins,WR,26.5,HOU,4.0,4,6,24.2,19.7,15.2,1,1,1,70,59,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,83,0,6,1,10,9,92,10.2,9.2,0,0,0,92,0,NA,0,0,84.0%,NA,NA,NA,0,NA,7,10,0.700,7.0,40,24.4%,2.30,0,NA,NA,NA,NA,NA,0.150,NA,92,@ TEN,9,·,16.7,7.5
11,8146,Garrett Wilson,WR,25.2,NYJ,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,13,IR,IR,IR
11,6804,Jordan Love,QB,26.9,GB,8.0,8,8,17.66,17.66,17.66,1,1,1,55,48,0,54.2,145,24,13,7,11,0,105.20,181,2,2,174,7.25,13.38,0,0,0,0,0,0,0,0,0.0,0.0,2,1,0,7,0,NA,7,3.5,87.0%,NA,NA,NA,0,NA,9,26,NA,NA,NA,NA,NA,9,37.5%,3.27,25.0%,44.4%,13.20,NA,27.00,181,@ NYG,6,·,18.0,-0.3
11,10229,Rashee Rice,WR,25.4,KC,34.0,38,51,9.8,6.8,3.8,1,1,1,70,53,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,0,2,2,0,9,38,38,6.3,4.2,0,0,0,38,0,NA,0,0,76.0%,NA,NA,NA,0,NA,2,9,0.222,2.0,34,20.0%,1.12,0,NA,NA,NA,NA,NA,0.059,NA,38,@ DEN,32,·,17.5,-7.7
11,4866,Saquon Barkley,RB,28.6,PHI,27.0,27,27,10,9.5,9,1,1,1,72,58,0,0.0,0,0,0,0,0,0,0.00,83,0,0,0,0.00,0.00,1,-3,0,0,0,2,10,7,7.0,3.5,26,3,3,90,0,75,83,3.19,81.0%,4,2.90,0.154,3,0.444,3,28,0.107,3.0,NA,7.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,90,vs DET,31,·,15.6,-5.6
11,11563,Bo Nix,QB,25.6,DEN,19.0,19,19,12.6,12.6,12.6,1,1,1,62,62,0,64.9,153,37,24,11,13,0,89.40,303,2,0,295,7.97,12.29,0,0,0,0,0,1,0,0,0.0,0.0,3,0,0,8,0,NA,8,2.67,100.0%,NA,NA,NA,0,NA,11,41,NA,NA,NA,NA,NA,11,29.7%,3.11,18.9%,27.5%,9.00,NA,40.00,303,vs KC,21,·,20.5,-7.9
11,12508,Jaxson Dart,QB,22.4,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,25,OUT,OUT,OUT
11,11635,Ladd McConkey,WR,23.9,LAC,65.0,70,84,4.3,2.8,1.3,1,1,1,48,30,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,-1,0,0,0,4,14,13,4.3,3.3,0,0,0,13,0,NA,0,0,63.0%,NA,NA,NA,0,NA,0,4,0.000,0.0,19,15.4%,0.68,0,NA,NA,NA,NA,NA,0.000,NA,13,@ JAX,10,·,14.8,-10.5
11,4034,Christian McCaffrey,RB,29.3,SF,1.0,2,2,35.1,32.6,30.1,1,1,1,55,39,0,0.0,0,0,0,0,0,0,0.00,81,0,0,0,0.00,0.00,5,14,0,2,1,6,26,40,8.0,6.7,13,0,5,121,2,56,81,6.23,71.0%,5,4.30,0.385,7,0.815,10,19,0.526,10.0,NA,23.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,121,@ ARI,12,·,23.9,11.2
11,8137,George Pickens,WR,24.6,DAL,3.0,3,2,29.4,24.9,20.4,1,1,0,67,45,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,69,0,7,1,11,75,144,16.0,13.1,0,0,0,144,0,NA,0,0,67.0%,NA,NA,NA,0,NA,8,11,0.727,8.0,28,33.3%,5.14,0,NA,NA,NA,NA,NA,0.250,NA,144,@ LV,6,·,14.3,15.1
11,11628,Marvin Harrison Jr.,WR,23.1,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,24,OUT,OUT,OUT
11,5850,Josh Jacobs,RB,27.6,GB,48.0,45,40,4,4,4,1,1,1,55,12,0,0.0,0,0,0,0,0,0,0.00,40,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,7,0,3,40,0,16,40,5.71,22.0%,2,2.30,0.286,3,0.516,3,8,0.375,3.0,NA,3.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,40,@ NYG,2,·,20.4,-16.4
11,8150,Kyren Williams,RB,25.1,LAR,15.0,13,12,16.6,16.1,15.6,1,1,1,51,35,0,0.0,0,0,0,0,0,0,0.00,91,0,0,0,0.00,0.00,1,4,0,0,0,2,1,5,5.0,2.5,12,2,3,96,1,68,91,7.58,69.0%,6,5.70,0.500,4,1.070,4,14,0.286,4.0,NA,7.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,96,vs SEA,16,·,13.7,2.9
11,12481,Cam Skattebo,RB,23.6,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,28,IR,IR,IR
11,8155,Breece Hall,RB,24.3,NYJ,33.0,33,33,8.4,7.4,6.4,1,1,1,57,41,0,0.0,0,0,0,0,0,0,0.00,58,0,0,0,0.00,0.00,2,-2,0,0,0,2,8,6,3.0,3.0,14,1,3,64,0,41,58,4.14,72.0%,1,2.90,0.071,3,0.361,3,16,0.188,3.0,NA,7.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,64,@ NE,30,·,13.3,-4.9
11,9758,C.J. Stroud,QB,24.0,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TEN,13,OUT,OUT,OUT
11,8183,Brock Purdy,QB,25.8,SF,6.0,6,6,19.3,19.3,19.3,1,1,1,55,50,0,73.1,123,26,19,10,7,0,133.50,193,1,3,200,7.69,10.53,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-7,0,NA,-7,-7,91.0%,NA,NA,NA,0,NA,13,27,NA,NA,NA,NA,NA,13,50.0%,3.33,11.5%,25.0%,7.90,NA,28.00,193,@ ARI,27,·,21.2,-1.9
11,3294,Dak Prescott,QB,32.2,DAL,3.0,3,3,24.32,24.32,24.32,1,1,1,67,67,1,75.8,130,33,25,12,8,0,138.60,264,1,4,268,8.12,10.72,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,-4,0,NA,-4,-1,100.0%,NA,NA,NA,0,NA,16,37,NA,NA,NA,NA,NA,16,48.5%,2.81,6.1%,20.6%,6.80,NA,34.00,264,@ LV,19,·,22.1,2.2
11,5859,A.J. Brown,WR,28.2,PHI,21.0,29,41,11.9,8.4,4.9,1,1,1,72,67,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,41,0,2,0,11,8,49,7.0,4.5,0,0,0,49,0,NA,0,0,93.0%,NA,NA,NA,0,NA,2,11,0.182,2.0,28,39.3%,1.75,0,NA,NA,NA,NA,NA,0.071,NA,49,vs DET,8,·,15.2,-3.3
11,12529,TreVeyon Henderson,RB,22.9,NE,3.0,3,3,32.3,29.8,27.3,1,1,1,67,59,0,0.0,0,0,0,0,0,0,0.00,62,0,0,0,0.00,0.00,5,13,0,1,1,5,18,31,6.2,6.2,19,2,2,93,2,70,62,3.26,88.0%,9,3.70,0.474,4,0.844,6,24,0.250,6.0,NA,14.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,93,vs NYJ,14,·,17.3,15.0
11,11624,Xavier Worthy,WR,22.4,KC,58.0,58,62,5.5,4,2.5,1,1,1,70,53,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,9,0,2,0,5,16,25,8.3,5.0,0,0,0,25,0,NA,0,0,76.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,35,11.1%,0.71,0,NA,NA,NA,NA,NA,0.057,NA,25,@ DEN,32,·,10.2,-4.7
11,10859,Sam LaPorta,TE,24.7,DET,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,30,IR,IR,IR
11,9484,Tucker Kraft,TE,24.9,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYG,20,IR,IR,IR
11,3163,Jared Goff,QB,31.0,DET,17.0,17,17,13.1,13.1,13.1,1,1,1,59,59,0,37.8,62,37,14,9,23,1,60.10,254,2,1,255,6.89,18.21,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1,0,NA,-1,-1,100.0%,NA,NA,NA,0,NA,10,38,NA,NA,NA,NA,NA,10,27.0%,2.66,5.4%,41.0%,7.00,NA,39.00,254,@ PHI,22,·,19.9,-6.8
11,9756,Jordan Addison,WR,23.7,MIN,31.0,25,23,10,9,8,1,1,1,55,53,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,20,2,1,1,7,0,20,10.0,2.9,0,0,0,20,0,NA,0,0,96.0%,NA,NA,NA,0,NA,2,7,0.286,2.0,32,21.9%,0.63,0,NA,NA,NA,NA,NA,0.031,NA,20,vs CHI,4,·,11.9,-1.9
11,12530,Travis Hunter,WR,22.4,JAX,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAC,31,IR,IR,IR
