WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
5,5849,Kyler Murray,QB,28.1,ARI,22.0,22,21,15.3,15.3,15.3,1,1,1,67,65,1,74.2%,105,31,23,8,8,0,93.50,245,3,0,220,7.10,9.57,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,25,1,NA,25,6.25,97.0%,NA,NA,NA,3,NA,11,35,NA,NA,NA,NA,NA,8,25.8%,2.89,9.7%,38.9%,7.1,NA,36,245,vs TEN,23,Q,20.5,-5.2
5,6801,Tee Higgins,WR,26.7,CIN,35.0,32,30,11.2,9.7,8.2,1,1,1,62,60,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,22,0,2,1,7,0,22,7.3,3.1,0,0,0,22,0,NA,0,0,96.8%,NA,NA,NA,0,NA,3,7,0.429,3.0,41,17.5%,0.54,0,NA,NA,NA,NA,NA,0.049,NA,22,vs DET,6,·,10.9,0.3
5,8137,George Pickens,WR,24.6,DAL,24.0,19,16,13.7,12.7,11.7,1,1,1,60,47,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,49,0,1,1,4,8,57,28.5,14.3,0,0,0,57,0,NA,0,0,78.3%,NA,NA,NA,0,NA,2,4,0.500,2.0,28,13.8%,2.04,0,NA,NA,NA,NA,NA,0.036,NA,57,@ NYJ,13,·,16.1,-2.4
5,7525,DeVonta Smith,WR,26.9,PHI,10.0,14,17,19.4,15.4,11.4,1,1,1,61,60,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,74,0,3,0,10,40,114,14.3,11.4,0,0,0,114,0,NA,0,0,98.4%,NA,NA,NA,0,NA,3,10,0.300,3.0,44,26.3%,2.59,0,NA,NA,NA,NA,NA,0.068,NA,114,vs DEN,27,·,11.8,7.6
5,11624,Xavier Worthy,WR,22.4,KC,37.0,45,50,11.1,8.1,5.1,1,1,1,64,49,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,6,35,0,1,0,9,7,42,7.0,4.7,1,0,0,51,0,NA,9,9,76.6%,NA,NA,NA,0,NA,1,10,0.100,1.0,33,22.0%,1.27,0,NA,NA,NA,NA,NA,0.030,NA,51,@ JAX,24,·,13.2,-2.1
5,9224,Chase Brown,RB,25.5,CIN,24.0,28,37,11.8,8.3,4.8,1,1,1,62,33,1,0.0%,0,0,0,0,0,0,0.00,27,0,0,0,0.00,0.00,7,-3,0,0,0,8,24,21,3.0,2.6,8,0,0,48,0,18,27,3.38,53.2%,0,2.30,0.000,0,0.230,0,16,0.000,0.0,NA,20.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,48,vs DET,26,·,15.0,-3.2
5,12530,Travis Hunter,WR,22.4,JAX,47.0,48,40,9.4,7.9,6.4,1,1,1,58,39,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,48,0,2,0,3,16,64,21.3,21.3,0,0,0,64,0,NA,0,0,67.2%,NA,NA,NA,0,NA,2,3,0.667,2.0,20,12.0%,3.20,0,NA,NA,NA,NA,NA,0.100,NA,64,vs KC,31,·,7.3,2.1
5,12481,Cam Skattebo,RB,23.6,NYG,19.0,21,25,14.4,11.4,8.4,1,1,1,73,50,1,0.0%,0,0,0,0,0,0,0.00,59,0,0,0,0.00,0.00,6,-6,0,3,0,7,51,45,7.5,6.4,15,0,4,104,0,51,59,3.93,68.5%,5,3.40,0.333,4,0.673,7,22,0.318,7.0,NA,17.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,104,@ NO,11,·,17.2,-2.8
5,11565,J.J. McCarthy,QB,22.7,MIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,24,OUT,OUT,OUT
5,9756,Jordan Addison,WR,23.7,MIN,19.0,20,18,15.1,12.6,10.1,1,1,0,65,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,30,0,2,1,6,11,41,8.2,6.8,0,0,0,41,0,NA,0,0,75.4%,NA,NA,NA,0,NA,3,6,0.500,3.0,28,17.1%,1.46,0,NA,NA,NA,NA,NA,0.071,NA,41,@ CLE,8,·,9.7,5.4
5,12501,Matthew Golden,WR,22.2,GB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,3294,Dak Prescott,QB,32.2,DAL,3.0,3,3,28.28,28.28,28.28,1,1,1,60,60,0,62.1%,111,29,18,8,11,0,127.40,265,1,4,237,8.17,13.17,0,0,0,0,0,0,0,0,0.0,0.0,7,0,2,28,0,NA,28,4,100.0%,NA,NA,NA,2,NA,14,36,NA,NA,NA,NA,NA,12,41.4%,2.72,13.8%,36.4%,8.1,NA,33,265,@ NYJ,6,·,20.5,7.8
5,5846,DK Metcalf,WR,27.8,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,7594,Chuba Hubbard,RB,26.3,CAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,4,OUT,OUT,OUT
5,8144,Chris Olave,WR,25.2,NO,28.0,35,45,12.9,9.4,5.9,1,1,1,66,48,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,44,0,3,0,11,15,59,8.4,5.4,0,0,0,59,0,NA,0,0,72.7%,NA,NA,NA,0,NA,3,11,0.273,3.0,30,34.4%,1.97,0,NA,NA,NA,NA,NA,0.100,NA,59,vs NYG,3,·,13.2,-0.3
5,11559,Michael Penix Jr.,QB,25.4,ATL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,5870,Daniel Jones,QB,28.3,IND,18.0,18,18,16.68,16.68,16.68,1,1,1,66,59,1,69.0%,147,29,20,9,9,0,113.00,214,0,2,212,7.31,10.60,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,2,0,NA,2,2,89.4%,NA,NA,NA,1,NA,12,30,NA,NA,NA,NA,NA,11,37.9%,2.55,6.9%,27.6%,8.2,NA,29,214,vs LV,13,·,19.7,-3.0
5,11589,Trey Benson,RB,23.2,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TEN,3,IR,IR,IR
5,7523,Trevor Lawrence,QB,26.0,JAX,5.0,5,5,27.24,27.24,27.24,1,1,1,58,58,1,72.0%,120,25,18,7,7,1,95.60,275,3,1,221,8.84,12.28,0,0,0,0,0,0,0,0,0.0,0.0,10,1,4,54,2,NA,54,5.4,100.0%,NA,NA,NA,6,NA,14,35,NA,NA,NA,NA,NA,8,32.0%,2.75,8.0%,33.3%,8.1,NA,36,275,vs KC,30,·,18.7,8.5
5,9754,Quentin Johnston,WR,24.1,LAC,61.0,63,68,6.9,4.9,2.9,1,1,0,67,55,1,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,4,25,0,2,0,4,15,40,10.0,10.0,1,0,0,49,0,NA,9,9,82.1%,NA,NA,NA,0,NA,2,5,0.400,2.0,31,12.1%,1.29,0,NA,NA,NA,NA,NA,0.065,NA,49,vs WAS,10,·,13.8,-6.9
5,7543,Travis Etienne,RB,26.7,JAX,30.0,30,31,8.8,7.3,5.8,1,1,1,58,34,0,0.0%,0,0,0,0,0,0,0.00,49,0,0,0,0.00,0.00,3,-2,0,0,0,4,11,9,3.0,2.3,12,0,2,58,0,42,49,4.08,58.6%,2,3.50,0.167,2,0.517,2,16,0.125,2.0,NA,16.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,58,vs KC,22,·,12.8,-4.0
5,8408,Jordan Mason,RB,26.4,MIN,22.0,23,22,12.6,11.1,9.6,1,1,1,65,43,1,0.0%,0,0,0,0,0,0,0.00,52,0,0,0,0.00,0.00,3,-17,0,0,0,4,21,4,1.3,1.0,13,0,2,56,1,47,52,4,66.2%,3,3.60,0.231,3,0.591,3,17,0.176,3.0,NA,11.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,56,@ CLE,28,·,15.4,-2.8
5,12489,RJ Harvey,RB,24.6,DEN,37.0,41,41,6,4.5,3,1,1,0,74,15,0,0.0%,0,0,0,0,0,0,0.00,12,0,0,0,0.00,0.00,3,6,0,0,0,3,12,18,6.0,6.0,4,0,1,30,0,9,12,3,20.3%,0,2.30,0.000,1,0.230,1,7,0.143,1.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,30,@ PHI,8,·,9.7,-3.7
5,4217,George Kittle,TE,32.0,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAR,13,IR,IR,IR
5,7526,Jaylen Waddle,WR,26.8,MIA,8.0,4,5,23,20,17,1,1,1,55,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,92,1,5,1,9,18,110,18.3,12.2,0,0,0,110,0,NA,0,0,89.1%,NA,NA,NA,0,NA,6,9,0.667,6.0,33,25.0%,3.33,0,NA,NA,NA,NA,NA,0.152,NA,110,@ CAR,29,·,13.7,9.3
5,12517,Colston Loveland,TE,21.5,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,11637,Keon Coleman,WR,22.4,BUF,43.0,42,42,10.3,8.3,6.3,1,1,0,68,42,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,21,0,2,1,7,2,23,5.8,3.3,0,0,0,23,0,NA,0,0,61.8%,NA,NA,NA,0,NA,3,7,0.429,3.0,22,22.6%,1.05,0,NA,NA,NA,NA,NA,0.091,NA,23,vs NE,7,·,10.4,-0.1
5,7588,Javonte Williams,RB,25.4,DAL,6.0,4,3,26.9,26.4,25.9,1,1,1,60,46,0,0.0%,0,0,0,0,0,0,0.00,135,0,0,0,0.00,0.00,1,0,0,0,1,2,4,4,4.0,2.0,16,1,5,139,1,93,135,8.44,76.7%,7,5.80,0.438,6,1.018,7,18,0.389,7.0,NA,6.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,139,@ NYJ,9,·,16.0,10.9
5,5045,Courtland Sutton,WR,30.0,DEN,16.0,18,22,17.9,13.9,9.9,1,1,1,74,70,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,65,1,5,0,10,34,99,12.4,9.9,0,0,0,99,0,NA,0,0,94.6%,NA,NA,NA,0,NA,5,10,0.500,5.0,41,25.6%,2.41,0,NA,NA,NA,NA,NA,0.122,NA,99,@ PHI,15,·,12.0,5.9
5,12506,Harold Fannin,TE,21.2,CLE,15.0,16,16,11.3,9.3,7.3,1,1,1,70,55,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,5,0,1,1,4,8,13,3.3,3.3,0,0,0,13,0,NA,0,0,78.6%,NA,NA,NA,0,NA,2,4,0.500,2.0,18,12.1%,0.72,0,NA,NA,NA,NA,NA,0.056,NA,13,vs MIN,14,·,9.3,2.0
5,12519,Luther Burden,WR,21.8,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,5927,Terry McLaurin,WR,30.0,WAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,25,OUT,OUT,OUT
5,9228,Bryce Young,QB,24.2,CAR,24.0,24,24,13.02,13.02,13.02,1,1,1,70,70,1,63.3%,125,30,19,10,11,1,90.70,199,3,2,198,6.60,10.42,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,1,0,NA,1,0.33,100.0%,NA,NA,NA,0,NA,12,33,NA,NA,NA,NA,NA,12,40.0%,2.77,16.7%,41.2%,9.2,NA,34,199,vs MIA,3,·,18.0,-5.0
5,2133,Davante Adams,WR,32.8,LAR,23.0,25,27,13.8,11.3,8.8,1,1,1,68,58,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,69,1,3,0,11,19,88,17.6,8.0,0,0,0,88,0,NA,0,0,85.3%,NA,NA,NA,0,NA,3,11,0.273,3.0,40,23.4%,2.20,0,NA,NA,NA,NA,NA,0.075,NA,88,vs SF,18,·,14.1,-0.3
5,5892,David Montgomery,RB,28.3,DET,10.0,9,9,18.22,17.72,17.22,1,1,0,62,33,0,100.0%,3,1,1,0,0,0,118.80,68,0,1,3,3.00,3.00,1,3,0,1,0,1,3,6,6.0,6.0,18,2,3,71,1,34,65,3.61,53.2%,3,1.90,0.167,4,0.357,6,20,0.300,6.0,NA,4.2%,NA,1,100.0%,NA,NA,NA,NA,NA,NA,74,@ CIN,1,·,11.7,6.5
5,12533,Jacory Croskey-Merritt,RB,24.5,WAS,5.0,5,4,27,26,25,1,1,1,59,28,1,0.0%,0,0,0,0,0,0,0.00,111,0,0,0,0.00,0.00,2,2,0,2,0,2,37,39,19.5,19.5,14,3,4,150,2,81,111,7.93,47.5%,6,5.80,0.429,6,1.009,8,16,0.500,8.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,150,@ LAC,25,·,8.7,18.3
5,12490,Bhayshul Tuten,RB,22.6,JAX,57.0,57,62,2.1,1.6,1.1,1,1,0,58,12,0,0.0%,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,1,-5,0,0,0,1,10,5,5.0,5.0,4,0,1,11,0,9,6,1.5,20.7%,1,2.20,0.250,1,0.470,1,5,0.200,1.0,NA,4.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,11,vs KC,22,·,6.0,-3.9
5,7591,Justin Fields,QB,26.6,NYJ,7.0,7,7,25.92,25.92,25.92,1,1,1,82,82,0,69.6%,176,46,32,12,14,0,100.20,309,5,2,283,6.15,8.84,0,0,0,0,0,0,0,0,0.0,0.0,7,0,3,26,0,NA,26,3.71,100.0%,NA,NA,NA,3,NA,17,53,NA,NA,NA,NA,NA,14,30.4%,2.90,4.3%,50.0%,6.6,NA,54,309,vs DAL,1,·,22.5,3.4
5,4943,Sam Darnold,QB,28.3,SEA,2.0,2,2,28.64,28.64,28.64,1,1,1,61,61,0,82.4%,237,34,28,14,6,1,135.40,341,0,4,341,10.03,12.18,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,18,34,NA,NA,NA,NA,NA,18,52.9%,2.88,8.8%,41.2%,8.5,NA,34,341,vs TB,4,·,18.2,10.4
5,6819,Michael Pittman,WR,28.0,IND,21.0,22,23,14.9,12.4,9.9,1,1,1,66,54,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,27,1,2,1,6,12,39,7.8,6.5,0,0,0,39,0,NA,0,0,81.8%,NA,NA,NA,0,NA,3,6,0.500,3.0,27,18.8%,1.44,0,NA,NA,NA,NA,NA,0.074,NA,39,vs LV,4,·,13.1,1.8
5,4983,D.J. Moore,WR,28.4,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,8228,Jaylen Warren,RB,26.9,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,9753,Zach Charbonnet,RB,24.7,SEA,25.0,22,20,11.8,11.3,10.8,1,1,0,61,34,0,0.0%,0,0,0,0,0,0,0.00,36,0,0,0,0.00,0.00,1,4,0,0,0,2,8,12,12.0,6.0,9,2,2,48,1,28,36,4,55.7%,2,3.10,0.222,3,0.532,3,11,0.273,3.0,NA,5.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,48,vs TB,17,·,10.2,1.6
5,12499,Elic Ayomanor,WR,22.3,TEN,74.0,73,74,3.8,2.8,1.8,1,1,0,67,48,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,17,0,2,0,4,1,18,9.0,4.5,0,0,0,18,0,NA,0,0,71.6%,NA,NA,NA,0,NA,2,4,0.500,2.0,35,10.3%,0.51,0,NA,NA,NA,NA,NA,0.057,NA,18,@ ARI,14,·,10.4,-6.6
5,10236,Dalton Kincaid,TE,25.9,BUF,10.0,8,8,16.8,13.8,10.8,1,1,1,68,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,75,0,5,0,6,33,108,18.0,18.0,0,0,0,108,0,NA,0,0,54.4%,NA,NA,NA,0,NA,5,6,0.833,5.0,21,19.4%,5.14,0,NA,NA,NA,NA,NA,0.238,NA,108,vs NE,5,·,9.5,7.3
5,4035,Alvin Kamara,RB,30.2,NO,27.0,29,33,9.5,7.5,5.5,1,1,1,66,37,0,0.0%,0,0,0,0,0,0,0.00,27,0,0,0,0.00,0.00,4,14,2,2,0,6,14,28,7.0,4.7,8,1,0,55,0,25,27,3.38,56.1%,4,3.10,0.500,0,0.810,2,14,0.143,2.0,NA,18.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,55,vs NYG,6,·,14.5,-5.0
5,8110,Jake Ferguson,TE,26.7,DAL,2.0,2,2,23.9,20.4,16.9,1,1,1,60,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,-1,0,1,2,9,50,49,7.0,5.4,0,0,0,49,0,NA,0,0,55.0%,NA,NA,NA,0,NA,3,9,0.333,3.0,19,31.0%,2.58,0,NA,NA,NA,NA,NA,0.053,NA,49,@ NYJ,7,·,11.7,12.2
5,5947,Jakobi Meyers,WR,28.9,LV,58.0,62,64,7.2,5.2,3.2,1,1,1,68,60,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,25,0,2,0,6,7,32,8.0,5.3,0,0,0,32,0,NA,0,0,88.2%,NA,NA,NA,0,NA,2,6,0.333,2.0,37,16.7%,0.86,0,NA,NA,NA,NA,NA,0.054,NA,32,@ IND,5,·,15.9,-8.7
5,6806,J.K. Dobbins,RB,26.8,DEN,16.0,14,12,15.4,14.9,14.4,1,1,1,74,39,0,0.0%,0,0,0,0,0,0,0.00,79,0,0,0,0.00,0.00,1,-3,0,0,0,1,8,5,5.0,5.0,20,2,4,84,1,72,79,3.95,52.7%,4,3.60,0.200,5,0.560,5,21,0.238,5.0,NA,2.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,84,@ PHI,8,·,12.1,3.3
5,2216,Mike Evans,WR,32.1,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,17,OUT,OUT,OUT
5,5872,Deebo Samuel,WR,29.7,WAS,7.0,6,6,23.6,19.6,15.6,1,1,1,59,46,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,53,0,3,1,11,43,96,12.0,8.7,0,0,0,96,0,NA,0,0,78.0%,NA,NA,NA,0,NA,4,11,0.364,4.0,24,42.3%,4.00,0,NA,NA,NA,NA,NA,0.125,NA,96,@ LAC,25,·,14.8,8.8
5,6783,Jerry Jeudy,WR,26.4,CLE,79.0,80,81,3.5,2.5,1.5,1,1,1,70,63,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,12,1,1,0,5,3,15,7.5,3.0,0,0,0,15,0,NA,0,0,90.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,34,15.2%,0.44,0,NA,NA,NA,NA,NA,0.029,NA,15,vs MIN,32,·,11.4,-7.9
5,3321,Tyreek Hill,WR,31.6,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CAR,29,IR,IR,IR
5,5844,T.J. Hockenson,TE,28.2,MIN,18.0,21,24,9.8,6.8,3.8,1,1,1,65,55,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,12,0,2,0,6,26,38,6.3,6.3,0,0,0,38,0,NA,0,0,84.6%,NA,NA,NA,0,NA,2,6,0.333,2.0,28,17.1%,1.36,0,NA,NA,NA,NA,NA,0.071,NA,38,@ CLE,19,·,8.7,1.1
5,6803,Brandon Aiyuk,WR,27.5,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAR,12,PUP,PUP,PUP
5,6790,D'Andre Swift,RB,26.7,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,10222,Jayden Reed,WR,25.4,GB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,8134,Khalil Shakir,WR,25.6,BUF,39.0,46,52,11,8,5,1,1,1,68,43,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,6,-4,1,3,0,9,49,45,7.5,5.0,1,0,0,50,0,NA,5,5,63.2%,NA,NA,NA,0,NA,3,10,0.300,3.0,24,29.0%,1.88,0,NA,NA,NA,NA,NA,0.125,NA,50,vs NE,7,·,10.8,0.2
5,5967,Tony Pollard,RB,28.4,TEN,17.0,19,18,14.8,13.3,11.8,1,1,1,67,49,1,0.0%,0,0,0,0,0,0,0.00,67,0,0,0,0.00,0.00,3,2,0,0,0,3,9,11,3.7,3.7,14,2,3,78,1,52,67,4.79,73.1%,7,3.70,0.500,4,0.870,4,17,0.235,4.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,78,@ ARI,12,·,11.6,3.2
5,9500,Josh Downs,WR,24.1,IND,34.0,41,49,11.4,8.4,5.4,1,1,1,66,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,31,0,4,0,8,23,54,9.0,6.8,0,0,0,54,0,NA,0,0,50.0%,NA,NA,NA,0,NA,4,8,0.500,4.0,23,25.0%,2.35,0,NA,NA,NA,NA,NA,0.174,NA,54,vs LV,4,·,9.3,2.1
5,7553,Kyle Pitts,TE,25.0,ATL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
5,4037,Chris Godwin,WR,29.6,TB,65.0,68,70,5.6,4.1,2.6,1,1,1,61,47,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,8,0,2,0,4,18,26,8.7,6.5,0,0,0,26,0,NA,0,0,77.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,26,12.1%,1.00,0,NA,NA,NA,NA,NA,0.077,NA,26,@ SEA,17,·,11.5,-5.9
