WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
9,4046,Patrick Mahomes,QB,30.0,KC,22.0,22,22,11.5,11.5,11.5,1,1,1,60,60,0,44.1,186,34,15,10,19,1,57.20,255,3,0,250,7.35,16.67,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,5,0,NA,5,5,100.0%,NA,NA,NA,0,NA,10,35,NA,NA,NA,NA,NA,10,29.4%,3.37,23.5%,52.6%,14.40,NA,38,255,@ BUF,31,·,25.1,-13.6
9,6770,Joe Burrow,QB,28.8,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CHI,9,IR,IR,IR
9,9226,De'Von Achane,RB,24.0,MIA,10.0,11,16,16.6,13.6,10.6,1,1,1,64,58,0,0.0,0,0,0,0,0,0,0.00,67,0,0,0,0.00,0.00,6,-7,1,1,0,10,46,39,6.5,3.9,14,3,4,106,0,66,67,4.79,90.6%,8,4.70,0.571,4,1.041,5,24,0.208,5.0,NA,25.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,106,vs BAL,2,·,19.2,-2.6
9,8130,Trey McBride,TE,25.8,ARI,6.0,6,6,16.5,14,11.5,1,1,1,67,59,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,40,0,2,1,9,15,55,11.0,6.1,0,0,0,55,0,NA,0,0,88.1%,NA,NA,NA,0,NA,3,9,0.333,3.0,32,29.0%,1.72,0,NA,NA,NA,NA,NA,0.063,NA,55,@ DAL,19,·,18.1,-1.6
9,12507,Omarion Hampton,RB,22.5,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TEN,3,IR,IR,IR
9,11620,Rome Odunze,WR,23.3,CHI,999.0,999,999,0,0,0,1,1,1,80,80,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,39,8.1%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ CIN,20,·,14.1,-14.1
9,12526,Tetairoa McMillan,WR,22.5,CAR,45.0,49,47,8.6,6.6,4.6,1,1,1,58,49,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,45,0,3,0,6,1,46,11.5,7.7,0,0,0,46,0,NA,0,0,84.5%,NA,NA,NA,0,NA,3,6,0.500,3.0,21,30.0%,2.19,0,NA,NA,NA,NA,NA,0.143,NA,46,@ GB,13,·,13.3,-4.7
9,11560,Caleb Williams,QB,23.9,CHI,1.0,1,1,38.7,37.7,36.7,1,1,1,80,80,0,58.8,115,34,20,12,14,0,114.80,333,2,3,280,8.24,14.00,2,-3,0,1,1,2,25,22,11.0,11.0,5,0,2,75,0,NA,53,10.6,100.0%,NA,NA,NA,2,NA,19,41,NA,NA,NA,NA,NA,15,44.1%,3.77,11.8%,43.9%,8.50,NA,41,355,@ CIN,8,·,19.6,19.1
9,12518,Tyler Warren,TE,23.4,IND,26.0,29,34,7.6,5.1,2.6,1,1,0,78,66,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,13,0,1,0,7,13,26,5.2,3.7,0,0,0,26,0,NA,0,0,84.6%,NA,NA,NA,0,NA,1,7,0.143,1.0,45,14.0%,0.58,0,NA,NA,NA,NA,NA,0.022,NA,26,@ PIT,2,·,14.1,-6.5
9,12512,Quinshon Judkins,RB,21.9,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
9,11584,Bucky Irving,RB,23.1,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
9,11631,Brian Thomas Jr.,WR,23.0,JAX,46.0,45,46,8.5,7,5.5,1,1,1,80,52,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,30,0,2,0,5,25,55,18.3,11.0,0,0,0,55,0,NA,0,0,65.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,27,14.7%,2.04,0,NA,NA,NA,NA,NA,0.074,NA,55,@ LV,3,Q,13.9,-5.4
9,8138,James Cook,RB,26.0,BUF,13.0,13,9,13.5,13,12.5,1,1,1,66,50,0,0.0,0,0,0,0,0,0,0.00,114,0,0,0,0.00,0.00,1,2,0,1,0,1,9,11,11.0,11.0,27,1,4,125,0,59,114,4.22,75.8%,5,2.20,0.185,4,0.405,5,28,0.179,5.0,NA,3.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,125,vs KC,27,·,17.3,-3.8
9,4892,Baker Mayfield,QB,30.4,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
9,7569,Nico Collins,WR,26.5,HOU,24.0,28,31,14.5,11,7.5,1,1,1,73,58,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,62,0,5,0,11,13,75,10.7,6.8,0,0,0,75,0,NA,0,0,79.5%,NA,NA,NA,0,NA,5,11,0.455,5.0,41,27.5%,1.83,0,NA,NA,NA,NA,NA,0.122,NA,75,vs DEN,32,·,15.7,-1.2
9,8146,Garrett Wilson,WR,25.2,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
9,6804,Jordan Love,QB,26.9,GB,24.0,24,24,10.02,10.02,10.02,1,1,1,65,65,0,70.3,172,37,26,13,11,1,80.10,274,1,0,273,7.38,10.50,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,NA,1,1,100.0%,NA,NA,NA,0,NA,13,38,NA,NA,NA,NA,NA,13,35.1%,2.98,13.5%,31.6%,8.80,NA,38,274,vs CAR,19,·,20.0,-10.0
9,10229,Rashee Rice,WR,25.4,KC,12.0,10,9,18.6,16.6,14.6,1,1,1,60,49,0,0.0,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,4,54,0,4,0,7,26,80,20.0,11.4,2,0,1,86,1,NA,6,3,81.7%,NA,NA,NA,2,NA,6,9,0.667,6.0,31,20.6%,2.58,0,NA,NA,NA,NA,NA,0.129,NA,86,@ BUF,24,·,18.8,-0.2
9,4866,Saquon Barkley,RB,28.6,PHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
9,11563,Bo Nix,QB,25.6,DEN,14.0,14,14,19.52,19.52,19.52,1,1,1,63,63,0,48.7,81,37,18,7,19,1,68.90,209,1,2,173,4.68,9.61,0,0,0,0,0,0,0,0,0.0,0.0,3,0,1,36,0,NA,36,12,100.0%,NA,NA,NA,1,NA,10,40,NA,NA,NA,NA,NA,9,24.3%,2.86,27.0%,38.5%,12.00,NA,39,209,@ HOU,32,·,20.3,-0.8
9,12508,Jaxson Dart,QB,22.4,NYG,7.0,7,7,27.24,27.24,27.24,1,1,1,57,57,0,72.7,107,33,24,5,9,0,107.00,247,2,2,191,5.79,7.96,0,0,0,0,0,0,0,0,0.0,0.0,8,0,4,56,1,NA,56,7,100.0%,NA,NA,NA,5,NA,12,41,NA,NA,NA,NA,NA,7,21.2%,2.62,6.1%,22.5%,5.90,NA,40,247,vs SF,13,·,21.1,6.1
9,11635,Ladd McConkey,WR,23.9,LAC,37.0,41,45,9.6,7.6,5.6,1,1,1,65,45,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,19,0,2,0,7,37,56,14.0,8.0,0,0,0,56,0,NA,0,0,69.2%,NA,NA,NA,0,NA,2,7,0.286,2.0,30,24.1%,1.87,0,NA,NA,NA,NA,NA,0.067,NA,56,@ TEN,10,·,14.6,-5.0
9,4034,Christian McCaffrey,RB,29.3,SF,1.0,1,1,34.3,31.8,29.3,1,1,1,66,57,0,0.0,0,0,0,0,0,0,0.00,106,0,0,0,0.00,0.00,5,12,0,2,1,6,55,67,13.4,11.2,28,0,4,173,1,81,106,3.79,86.4%,10,2.90,0.357,5,0.647,8,34,0.235,8.0,NA,25.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,173,@ NYG,7,·,24.8,9.5
9,8137,George Pickens,WR,24.6,DAL,27.0,29,30,13.9,10.9,7.9,1,1,1,67,61,2,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,53,0,6,0,9,26,79,13.2,8.8,0,0,0,79,0,NA,0,0,91.0%,NA,NA,NA,0,NA,6,9,0.667,6.0,41,23.1%,1.93,0,NA,NA,NA,NA,NA,0.146,NA,79,vs ARI,23,·,14.5,-0.6
9,11628,Marvin Harrison Jr.,WR,23.1,ARI,6.0,6,8,22.6,19.1,15.6,1,1,1,67,48,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,71,0,5,1,10,25,96,13.7,9.6,0,0,0,96,0,NA,0,0,71.6%,NA,NA,NA,0,NA,6,10,0.600,6.0,30,32.3%,3.20,0,NA,NA,NA,NA,NA,0.167,NA,96,@ DAL,1,·,14.2,8.4
9,5850,Josh Jacobs,RB,27.6,GB,4.0,4,5,20,18,16,1,1,1,65,38,0,0.0,0,0,0,0,0,0,0.00,87,0,0,0,0.00,0.00,4,-2,0,0,0,5,15,13,3.3,2.6,17,3,5,100,1,66,87,5.12,58.5%,8,3.90,0.471,6,0.861,6,22,0.273,6.0,NA,13.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,100,vs CAR,19,·,18.7,1.3
9,8150,Kyren Williams,RB,25.1,LAR,8.0,6,4,17.4,17.4,17.4,1,1,1,80,55,0,0.0,0,0,0,0,0,0,0.00,114,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,25,3,8,114,1,98,114,4.56,68.8%,6,3.90,0.240,9,0.630,9,25,0.360,9.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,114,vs NO,14,·,17.7,-0.3
9,12481,Cam Skattebo,RB,23.6,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,23,IR,IR,IR
9,8155,Breece Hall,RB,24.3,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
9,9758,C.J. Stroud,QB,24.0,HOU,28.0,28,28,4.36,4.36,4.36,1,1,1,73,23,0,60.0,41,10,6,4,4,0,85.00,91,2,0,79,7.90,13.17,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,12,0,NA,12,6,31.5%,NA,NA,NA,1,NA,5,12,NA,NA,NA,NA,NA,4,40.0%,2.69,20.0%,35.7%,8.50,NA,14,91,vs DEN,30,OUT,17.1,-12.7
9,8183,Brock Purdy,QB,25.8,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYG,5,OUT,OUT,OUT
9,3294,Dak Prescott,QB,32.2,DAL,18.0,18,18,16.4,16.4,16.4,1,1,1,67,67,0,61.5,159,39,24,13,15,1,77.90,284,5,1,250,6.41,10.42,0,0,0,0,0,0,0,0,0.0,0.0,4,1,1,34,0,NA,34,8.5,100.0%,NA,NA,NA,1,NA,15,43,NA,NA,NA,NA,NA,14,35.9%,2.90,12.8%,31.3%,10.90,NA,48,284,vs ARI,23,·,22.7,-6.3
9,5859,A.J. Brown,WR,28.2,PHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
9,12529,TreVeyon Henderson,RB,22.9,NE,15.0,20,22,12.7,10.7,8.7,1,1,1,68,51,0,0.0,0,0,0,0,0,0,0.00,55,0,0,0,0.00,0.00,4,-2,1,2,0,6,34,32,8.0,5.3,14,0,2,87,0,52,55,3.93,75.0%,6,3.70,0.429,2,0.799,4,20,0.200,4.0,NA,20.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,87,vs ATL,11,·,13.0,-0.3
9,11624,Xavier Worthy,WR,22.4,KC,59.0,58,58,6,4.5,3,1,1,1,60,50,0,0.0,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,3,20,0,1,0,7,3,23,7.7,3.3,1,1,0,30,0,NA,7,7,83.3%,NA,NA,NA,0,NA,1,8,0.125,1.0,32,20.6%,0.72,0,NA,NA,NA,NA,NA,0.031,NA,30,@ BUF,24,·,12.0,-6.0
9,10859,Sam LaPorta,TE,24.7,DET,4.0,4,4,21.7,18.7,15.7,1,1,1,64,64,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,40,0,3,1,8,57,97,16.2,12.1,0,0,0,97,0,NA,0,0,100.0%,NA,NA,NA,0,NA,4,8,0.500,4.0,39,21.6%,2.49,0,NA,NA,NA,NA,NA,0.077,NA,97,vs MIN,15,·,12.3,9.4
9,9484,Tucker Kraft,TE,24.9,GB,37.0,38,39,4,3,2,1,1,1,65,32,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,12,0,1,0,3,8,20,10.0,6.7,0,0,0,20,0,NA,0,0,49.2%,NA,NA,NA,0,NA,1,3,0.333,1.0,18,8.1%,1.11,0,NA,NA,NA,NA,NA,0.056,NA,20,vs CAR,10,OUT,14.1,-10.1
9,3163,Jared Goff,QB,31.0,DET,15.0,15,15,19.36,19.36,19.36,1,1,1,64,64,0,67.6,143,37,25,9,12,0,108.40,284,5,2,284,7.68,11.36,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,11,37,NA,NA,NA,NA,NA,11,29.7%,2.44,5.4%,47.6%,6.90,NA,42,284,vs MIN,20,·,20.6,-1.2
9,9756,Jordan Addison,WR,23.7,MIN,47.0,43,38,8.4,7.4,6.4,1,1,1,62,57,0,0.0,0,0,0,0,0,0,0.00,16,0,0,0,0.00,0.00,2,48,0,2,0,4,0,48,24.0,12.0,1,0,1,64,0,NA,16,16,91.9%,NA,NA,NA,1,NA,3,5,0.600,3.0,28,16.0%,1.71,0,NA,NA,NA,NA,NA,0.071,NA,64,@ DET,7,·,11.7,-3.3
9,12530,Travis Hunter,WR,22.4,JAX,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LV,3,IR,IR,IR
