WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CMP%OE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
16,9756,Jordan Addison,WR,23.7,MIN,77.0,76,73,4.6,3.6,2.6,1,1,1,61,41,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,25,0,1,0,3,1,26,13.0,8.7,0,0,0,26,0,NA,0,0,67.2%,NA,NA,NA,0,NA,1,3,0.333,1.0,20,13.0%,1.30,0,NA,NA,NA,NA,NA,0.050,NA,26,NA,NA,@ NYG,3,·,9.32,-4.7
16,12530,Travis Hunter,WR,22.4,JAX,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ DEN,27,IR,IR,IR
16,5870,Daniel Jones,QB,28.3,IND,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs SF,26,IR,IR,IR
16,7526,Jaylen Waddle,WR,26.8,MIA,28.0,29,32,12.2,9.7,7.2,1,1,1,59,42,1,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,47,0,4,0,9,25,72,14.4,8.0,0,0,0,72,0,NA,0,0,71.2%,NA,NA,NA,0,NA,4,9,0.444,4.0,24,30.0%,3.00,0,NA,NA,NA,NA,NA,0.167,NA,72,NA,NA,vs CIN,28,·,15.27,-3.1
16,6801,Tee Higgins,WR,26.7,CIN,22.0,20,16,14.3,12.8,11.3,1,1,0,61,38,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,45,0,1,1,3,8,53,17.7,17.7,0,0,0,53,0,NA,0,0,62.3%,NA,NA,NA,0,NA,2,3,0.667,2.0,29,9.1%,1.83,0,NA,NA,NA,NA,NA,0.034,NA,53,NA,NA,@ MIA,25,OUT,14.79,-0.5
16,9754,Quentin Johnston,WR,24.1,LAC,11.0,8,7,20.4,18.4,16.4,1,1,1,64,37,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,92,0,2,1,5,12,104,26.0,20.8,0,0,0,104,0,NA,0,0,57.8%,NA,NA,NA,0,NA,3,5,0.600,3.0,24,17.2%,4.33,0,NA,NA,NA,NA,NA,0.083,NA,104,NA,NA,@ DAL,1,OUT,12.27,8.1
16,7525,DeVonta Smith,WR,26.9,PHI,17.0,18,22,16.2,13.2,10.2,1,1,1,70,60,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,25,0,2,1,8,17,42,7.0,5.3,0,0,0,42,0,NA,0,0,85.7%,NA,NA,NA,0,NA,3,8,0.375,3.0,36,26.7%,1.17,0,NA,NA,NA,NA,NA,0.056,NA,42,NA,NA,@ WAS,9,·,14,2.2
16,5846,DK Metcalf,WR,27.8,PIT,48.0,49,51,8.2,6.2,4.2,1,1,1,74,65,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,24,1,2,0,9,18,42,10.5,4.7,0,0,0,42,0,NA,0,0,87.8%,NA,NA,NA,0,NA,2,9,0.222,2.0,40,22.0%,1.05,0,NA,NA,NA,NA,NA,0.050,NA,42,NA,NA,@ DET,2,·,13.78,-5.6
16,9997,Zay Flowers,WR,25.0,BAL,9.0,10,11,21.2,17.7,14.2,1,1,1,55,49,1,0.0,0,0,0,0,0,0,0.00,18,0,0,0,0.00,0.00,7,72,0,4,0,7,12,84,12.0,12.0,1,0,0,102,1,NA,18,18,89.1%,NA,NA,NA,1,NA,5,8,0.625,5.0,22,35.0%,3.82,0,NA,NA,NA,NA,NA,0.182,NA,102,NA,NA,vs NE,18,·,14.4,6.8
16,12522,Cam Ward,QB,23.3,TEN,14.0,14,14,18.02,18.02,18.02,1,1,1,73,73,0,75.0,93,28,21,9,7,0,122.30,237,2,2,228,8.14,10.86,0,0,0,0,0,0,0,0,0.0,0.0,4,1,1,9,0,NA,9,2.25,100.0%,NA,NA,NA,1,NA,12,32,NA,NA,NA,NA,NA,11,39.3%,2.42,10.7%,25.8%,5.80,NA,31,237,+2.3%,+0.15,vs KC,21,·,13.93,4.1
16,11638,Ricky Pearsall,WR,25.0,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ IND,5,Q,10.15,-10.2
16,8144,Chris Olave,WR,25.2,NO,2.0,2,2,36.8,31.8,26.8,1,1,1,78,61,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,115,0,5,2,16,33,148,14.8,9.3,0,0,0,148,0,NA,0,0,78.2%,NA,NA,NA,0,NA,7,16,0.438,7.0,47,32.0%,3.15,0,NA,NA,NA,NA,NA,0.106,NA,148,NA,NA,vs NYJ,21,·,14.82,22.0
16,11559,Michael Penix Jr.,QB,25.4,ATL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ ARI,18,IR,IR,IR
16,8151,Kenneth Walker III,RB,24.9,SEA,7.0,7,8,25.4,23.9,22.4,1,1,1,68,30,0,0.0,0,0,0,0,0,0,0.00,100,0,0,0,0.00,0.00,3,-11,0,2,0,3,75,64,21.3,21.3,11,1,2,164,1,91,100,9.09,44.1%,6,8.30,0.545,3,1.375,5,14,0.357,5.0,NA,8.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,vs LAR,32,·,10.38,15.0
16,12501,Matthew Golden,WR,22.2,GB,117.0,116,112,0.4,0.4,0.4,1,1,0,72,22,0,0.0,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,2,0,0,4,0,NA,4,2,30.6%,NA,NA,NA,0,NA,0,3,0.000,0.0,9,4.2%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,4,NA,NA,@ CHI,4,·,4.72,-4.3
16,5849,Kyler Murray,QB,28.1,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs ATL,14,IR,IR,IR
16,11565,J.J. McCarthy,QB,22.7,MIN,25.0,25,25,9.32,9.32,9.32,1,1,1,61,32,1,64.3,38,14,9,5,5,1,58.00,128,3,0,108,7.71,12.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,20,1,NA,20,10,52.5%,NA,NA,NA,1,NA,6,16,NA,NA,NA,NA,NA,5,35.7%,2.51,7.1%,47.4%,5.30,NA,19,128,-0.1%,-0.33,@ NYG,4,·,20.45,-11.1
16,7588,Javonte Williams,RB,25.4,DAL,47.0,46,47,6.3,5.3,4.3,1,1,1,58,33,0,0.0,0,0,0,0,0,0,0.00,34,0,0,0,0.00,0.00,2,-6,0,0,0,3,15,9,4.5,3.0,9,0,1,43,0,26,34,3.78,56.9%,2,2.90,0.222,1,0.512,1,12,0.083,1.0,NA,9.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,vs LAC,21,Q,15.05,-8.8
16,7523,Trevor Lawrence,QB,26.0,JAX,2.0,2,2,31.16,31.16,31.16,1,1,1,70,70,0,63.9,134,36,23,9,13,0,115.40,299,5,3,279,7.75,12.13,0,0,0,0,0,0,0,0,0.0,0.0,6,0,4,20,1,NA,20,3.33,100.0%,NA,NA,NA,5,NA,17,42,NA,NA,NA,NA,NA,12,33.3%,3.12,11.1%,48.8%,8.60,NA,43,299,+4.2%,+0.18,@ DEN,28,·,20.09,11.1
16,8148,Jameson Williams,WR,24.5,DET,29.0,30,33,12,9.5,7,1,1,1,74,70,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,68,2,3,0,9,2,70,14.0,7.8,0,0,0,70,0,NA,0,0,94.6%,NA,NA,NA,0,NA,3,9,0.333,3.0,55,16.7%,1.27,0,NA,NA,NA,NA,NA,0.055,NA,70,NA,NA,vs PIT,11,·,14.22,-2.2
16,4943,Sam Darnold,QB,28.3,SEA,8.0,8,8,21.5,21.5,21.5,1,1,1,68,68,0,64.7,117,34,22,9,12,2,84.20,277,4,2,270,7.94,12.27,0,0,0,0,0,0,0,0,0.0,0.0,3,0,1,7,0,NA,7,2.33,100.0%,NA,NA,NA,1,NA,12,37,NA,NA,NA,NA,NA,11,32.4%,NA,NA,NA,NA,NA,NA,277,NA,NA,vs LAR,19,·,18.32,3.2
16,12533,Jacory Croskey-Merritt,RB,24.5,WAS,36.0,32,29,8.5,8.5,8.5,1,1,0,54,11,0,0.0,0,0,0,0,0,0,0.00,25,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,8,1,1,25,1,29,25,3.13,20.4%,3,3.60,0.375,2,0.735,2,8,0.250,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,vs PHI,12,·,6.73,1.8
16,12489,RJ Harvey,RB,24.6,DEN,11.0,11,11,22.1,20.1,18.1,1,1,1,66,39,0,0.0,0,0,0,0,0,0,0.00,50,0,0,0,0.00,0.00,4,10,1,3,0,5,61,71,17.8,14.2,7,1,2,121,1,43,50,7.14,59.1%,4,6.20,0.571,3,1.191,6,12,0.500,6.0,NA,10.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,vs JAX,31,Q,8.86,13.2
16,7543,Travis Etienne,RB,26.7,JAX,18.0,19,20,16.6,14.6,12.6,1,1,1,70,49,0,0.0,0,0,0,0,0,0,0.00,50,0,0,0,0.00,0.00,4,-12,0,0,1,5,28,16,4.0,3.2,16,1,2,66,0,64,50,3.13,70.0%,4,4.00,0.250,2,0.650,3,21,0.143,3.0,NA,13.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,@ DEN,28,·,13.87,2.7
16,3198,Derrick Henry,RB,31.7,BAL,10.0,8,6,22.8,22.8,22.8,1,1,1,55,24,1,0.0,0,0,0,0,0,0,0.00,128,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,18,0,3,128,2,86,128,7.11,43.6%,4,4.80,0.222,5,0.702,5,18,0.278,5.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,vs NE,29,·,16.43,6.4
16,9224,Chase Brown,RB,25.5,CIN,1.0,2,2,32.9,30.9,28.9,1,1,1,61,37,0,0.0,0,0,0,0,0,0,0.00,66,0,0,0,0.00,0.00,4,9,0,1,2,4,34,43,10.8,10.8,12,2,1,109,1,58,66,5.5,60.7%,4,4.80,0.333,2,0.813,5,16,0.313,5.0,NA,12.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,@ MIA,17,·,14.09,18.8
16,8110,Jake Ferguson,TE,26.7,DAL,33.0,35,38,4.9,3.4,1.9,1,1,1,58,40,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,14,0,2,0,4,5,19,6.3,4.8,0,0,0,19,0,NA,0,0,69.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,25,12.5%,0.76,0,NA,NA,NA,NA,NA,0.080,NA,19,NA,NA,vs LAC,24,·,9.96,-5.1
16,5045,Courtland Sutton,WR,30.0,DEN,10.0,11,9,20.6,17.6,14.6,1,1,0,66,62,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,78,1,4,1,12,8,86,14.3,7.2,0,0,0,86,0,NA,0,0,93.9%,NA,NA,NA,0,NA,5,12,0.417,5.0,46,25.5%,1.87,0,NA,NA,NA,NA,NA,0.087,NA,86,NA,NA,vs JAX,15,·,11.3,9.3
16,12506,Harold Fannin,TE,21.2,CLE,2.0,2,2,19.5,17.5,15.5,1,1,1,66,57,0,0.0,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,4,13,0,1,1,6,21,34,8.5,5.7,1,0,0,35,1,NA,1,1,86.4%,NA,NA,NA,1,NA,3,7,0.429,3.0,32,20.0%,1.06,0,NA,NA,NA,NA,NA,0.031,NA,35,NA,NA,vs BUF,32,·,11.82,7.7
16,4217,George Kittle,TE,32.0,SF,1.0,1,1,24.5,21,17.5,1,1,1,66,41,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,91,0,6,1,8,24,115,16.4,14.4,0,0,0,115,0,NA,0,0,62.1%,NA,NA,NA,0,NA,7,8,0.875,7.0,21,23.5%,5.48,0,NA,NA,NA,NA,NA,0.286,NA,115,NA,NA,@ IND,10,·,14.87,9.6
16,2133,Davante Adams,WR,32.8,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ SEA,14,Q,Q,Q
16,12517,Colston Loveland,TE,21.5,CHI,22.0,23,25,6,4.5,3,1,1,1,64,53,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,20,0,2,0,4,10,30,10.0,7.5,0,0,0,30,0,NA,0,0,82.8%,NA,NA,NA,0,NA,2,4,0.500,2.0,31,11.8%,0.97,0,NA,NA,NA,NA,NA,0.065,NA,30,NA,NA,vs GB,22,·,8.71,-2.7
16,12519,Luther Burden,WR,21.8,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs GB,13,Q,7.87,-7.9
16,9228,Bryce Young,QB,24.2,CAR,15.0,15,15,17.64,17.64,17.64,1,1,1,54,54,0,65.6,125,32,21,7,11,0,102.50,211,2,2,191,5.97,9.10,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,20,0,NA,20,5,100.0%,NA,NA,NA,0,NA,9,36,NA,NA,NA,NA,NA,9,28.1%,2.99,9.4%,38.9%,8.60,NA,36,211,+4.9%,0.00,vs TB,3,·,19.33,-1.7
16,8408,Jordan Mason,RB,26.4,MIN,62.0,62,65,2.1,1.6,1.1,1,1,0,61,4,0,0.0,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,1,-4,0,0,0,1,10,6,6.0,6.0,2,0,0,11,0,1,5,2.5,6.6%,1,0.60,0.500,0,0.560,0,3,0.000,0.0,NA,4.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,@ NYG,3,·,9.5,-7.4
16,6819,Michael Pittman,WR,28.0,IND,56.0,61,66,7.2,5.2,3.2,1,1,1,60,56,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,22,0,1,0,5,10,32,8.0,6.4,0,0,0,32,0,NA,0,0,93.3%,NA,NA,NA,0,NA,1,5,0.200,1.0,36,13.9%,0.89,0,NA,NA,NA,NA,NA,0.028,NA,32,NA,NA,vs SF,29,·,11.38,-4.2
16,8228,Jaylen Warren,RB,26.9,PIT,5.0,4,3,29.1,28.1,27.1,1,1,1,74,36,0,0.0,0,0,0,0,0,0,0.00,143,0,0,0,0.00,0.00,2,-9,0,0,0,2,17,8,4.0,4.0,14,2,2,151,2,91,143,10.21,48.6%,5,6.50,0.357,4,1.007,4,16,0.250,4.0,NA,4.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,@ DET,30,·,12.47,16.6
16,10236,Dalton Kincaid,TE,25.9,BUF,999.0,999,999,0,0,0,1,1,0,50,19,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,38.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CLE,18,·,8.72,-8.7
16,5892,David Montgomery,RB,28.3,DET,66.0,63,60,1.4,1.4,1.4,1,1,0,74,13,0,0.0,0,0,0,0,0,0,0.00,14,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,14,0,18,14,3.5,17.6%,1,4.50,0.250,1,0.700,1,4,0.250,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,vs PIT,22,·,7.99,-6.6
16,11589,Trey Benson,RB,23.2,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs ATL,15,IR,IR,IR
16,9753,Zach Charbonnet,RB,24.7,SEA,16.0,17,17,17.4,15.4,13.4,1,1,0,68,38,0,0.0,0,0,0,0,0,0,0.00,32,0,0,0,0.00,0.00,4,5,0,1,0,4,17,22,5.5,5.5,9,0,2,54,1,33,32,3.56,55.9%,3,3.70,0.333,3,0.703,4,13,0.308,4.0,NA,11.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,vs LAR,32,·,7.57,9.8
16,7553,Kyle Pitts,TE,25.0,ATL,3.0,3,3,18.7,15.2,11.7,1,1,1,77,67,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,40,0,4,1,9,17,57,8.1,6.3,0,0,0,57,0,NA,0,0,87.0%,NA,NA,NA,0,NA,5,9,0.556,5.0,34,25.7%,1.68,0,NA,NA,NA,NA,NA,0.118,NA,57,NA,NA,@ ARI,7,·,12.67,6.0
16,7594,Chuba Hubbard,RB,26.3,CAR,54.0,53,53,4.4,3.9,3.4,1,1,0,54,22,0,0.0,0,0,0,0,0,0,0.00,27,0,0,0,0.00,0.00,1,4,0,0,0,1,3,7,7.0,7.0,6,0,4,34,0,20,27,4.5,40.7%,3,3.40,0.500,4,0.840,4,7,0.571,4.0,NA,3.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,vs TB,10,·,7.01,-2.6
16,5927,Terry McLaurin,WR,30.0,WAS,47.0,45,43,8.3,6.8,5.3,1,1,1,54,45,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,50,0,3,0,4,3,53,17.7,13.3,0,0,0,53,0,NA,0,0,83.3%,NA,NA,NA,0,NA,3,4,0.750,3.0,24,17.4%,2.21,0,NA,NA,NA,NA,NA,0.125,NA,53,NA,NA,vs PHI,26,·,12.61,-4.3
16,6806,J.K. Dobbins,RB,26.8,DEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs JAX,31,IR,IR,IR
16,7021,Rico Dowdle,RB,27.3,CAR,39.0,45,48,8.3,6.3,4.3,1,1,1,54,31,0,0.0,0,0,0,0,0,0,0.00,29,0,0,0,0.00,0.00,4,1,0,0,0,6,13,14,3.5,2.3,9,0,2,43,0,15,29,3.22,57.4%,0,1.70,0.000,2,0.170,2,15,0.133,2.0,NA,18.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,vs TB,10,·,11.79,-3.5
16,11637,Keon Coleman,WR,22.4,BUF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CLE,24,·,4.75,-4.8
16,6790,D'Andre Swift,RB,26.7,CHI,35.0,34,36,9,8,7,1,1,1,64,35,0,0.0,0,0,0,0,0,0,0.00,58,0,0,0,0.00,0.00,2,-4,0,0,0,2,16,12,6.0,6.0,13,0,2,70,0,57,58,4.46,54.7%,3,4.40,0.231,2,0.671,2,15,0.133,2.0,NA,5.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,vs GB,25,·,11.73,-2.7
16,4983,D.J. Moore,WR,28.4,CHI,8.0,7,6,21.9,19.4,16.9,1,1,1,64,61,0,0.0,0,0,0,0,0,0,0.00,12,0,0,0,0.00,0.00,5,96,0,2,1,7,1,97,19.4,13.9,1,0,1,109,0,NA,12,12,95.3%,NA,NA,NA,1,NA,4,8,0.500,4.0,35,20.6%,2.77,0,NA,NA,NA,NA,NA,0.057,NA,109,NA,NA,vs GB,13,·,9.81,12.1
16,12474,Woody Marks,RB,24.8,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LV,7,Q,12.2,-12.2
16,5872,Deebo Samuel,WR,29.7,WAS,61.0,64,62,6.5,5,3.5,1,1,1,54,44,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,6,0,2,0,4,29,35,11.7,8.8,0,0,0,35,0,NA,0,0,81.5%,NA,NA,NA,0,NA,2,4,0.500,2.0,24,17.4%,1.46,0,NA,NA,NA,NA,NA,0.083,NA,35,NA,NA,vs PHI,26,·,11.43,-4.9
16,12499,Elic Ayomanor,WR,22.3,TEN,45.0,42,38,8.8,7.3,5.8,1,1,0,73,41,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,47,0,2,0,4,11,58,19.3,14.5,0,0,0,58,0,NA,0,0,56.2%,NA,NA,NA,0,NA,2,4,0.500,2.0,17,14.3%,3.41,0,NA,NA,NA,NA,NA,0.118,NA,58,NA,NA,vs KC,19,·,7.26,1.5
16,7591,Justin Fields,QB,26.6,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NO,23,OUT,OUT,OUT
16,12490,Bhayshul Tuten,RB,22.6,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ DEN,28,Q,Q,Q
16,9500,Josh Downs,WR,24.1,IND,30.0,31,35,11.8,9.3,6.8,1,1,1,60,47,0,0.0,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,5,38,1,4,0,9,27,65,13.0,7.2,1,0,0,68,0,NA,3,3,78.3%,NA,NA,NA,0,NA,4,10,0.400,4.0,33,25.0%,1.97,0,NA,NA,NA,NA,NA,0.121,NA,68,NA,NA,vs SF,29,·,9.11,2.7
16,2216,Mike Evans,WR,32.1,TB,23.0,23,27,14.1,11.6,9.1,1,1,1,64,42,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,26,0,1,1,9,5,31,6.2,3.4,0,0,0,31,0,NA,0,0,65.6%,NA,NA,NA,0,NA,2,9,0.222,2.0,24,34.6%,1.29,0,NA,NA,NA,NA,NA,0.042,NA,31,NA,NA,@ CAR,23,·,14.65,-0.6
16,4035,Alvin Kamara,RB,30.2,NO,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NYJ,2,OUT,11.55,-11.6
16,421,Matthew Stafford,QB,37.6,LAR,3.0,3,3,30.88,30.88,30.88,1,1,1,92,92,0,59.2,249,49,29,14,20,0,110.70,463,0,3,457,9.33,15.76,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,6,0,NA,6,3,100.0%,NA,NA,NA,0,NA,17,51,NA,NA,NA,NA,NA,17,34.7%,2.90,12.2%,33.3%,8.60,NA,51,463,-9.2%,+0.43,@ SEA,13,·,18.72,12.2
16,12484,Jayden Higgins,WR,22.8,HOU,92.0,93,90,2.7,2.2,1.7,1,1,1,65,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,11,0,1,0,3,6,17,17.0,5.7,0,0,0,17,0,NA,0,0,53.8%,NA,NA,NA,0,NA,1,3,0.333,1.0,23,8.6%,0.74,0,NA,NA,NA,NA,NA,0.043,NA,17,NA,NA,vs LV,7,·,9.25,-6.6
16,8134,Khalil Shakir,WR,25.6,BUF,54.0,58,63,7.4,5.4,3.4,1,1,0,50,24,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,6,0,1,0,5,28,34,8.5,6.8,0,0,0,34,0,NA,0,0,48.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,14,26.3%,2.43,0,NA,NA,NA,NA,NA,0.071,NA,34,NA,NA,@ CLE,24,·,11.81,-4.4
