WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
13,6786,CeeDee Lamb,WR,26.5,DAL,5.0,5,6,24.2,20.7,17.2,1,1,1,72,58,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,77,0,3,1,9,35,112,16.0,12.4,0,0,0,112,0,NA,0,0,80.6%,NA,NA,NA,0,NA,4,9,0.444,4.0,35,23.1%,3.20,0,NA,NA,NA,NA,NA,0.086,NA,112,vs KC,26,·,18.4,5.8
13,11632,Malik Nabers,WR,22.2,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,14,IR,IR,IR
13,11564,Drake Maye,QB,23.1,NE,10.0,10,10,20.48,20.48,20.48,1,1,1,65,65,0,77.4,147,31,24,12,7,0,126.00,294,3,2,282,9.10,11.75,0,0,0,0,0,0,0,0,0.0,0.0,6,0,3,12,0,NA,12,2,100.0%,NA,NA,NA,3,NA,17,37,NA,NA,NA,NA,NA,14,45.2%,2.58,12.9%,25.0%,8.20,NA,36,294,vs NYG,2,·,24.0,-3.5
13,12514,Emeka Egbuka,WR,23.0,TB,42.0,43,44,8.2,6.2,4.2,1,1,1,61,52,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,24,1,1,0,8,18,42,10.5,5.3,0,0,0,42,0,NA,0,0,85.2%,NA,NA,NA,0,NA,1,8,0.125,1.0,29,28.6%,1.45,0,NA,NA,NA,NA,NA,0.034,NA,42,vs ARI,20,·,14.1,-5.9
13,11604,Brock Bowers,TE,22.8,LV,1.0,1,1,22.3,20.3,18.3,1,1,1,48,47,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,42,0,2,2,4,21,63,15.8,15.8,0,0,0,63,0,NA,0,0,97.9%,NA,NA,NA,0,NA,4,4,1.000,4.0,25,17.4%,2.52,0,NA,NA,NA,NA,NA,0.080,NA,63,@ LAC,27,·,15.1,7.2
13,6904,Jalen Hurts,QB,27.1,PHI,15.0,15,15,17.3,17.3,17.3,1,1,1,54,54,1,55.9,175,34,19,9,15,1,84.20,261,0,2,230,6.76,12.11,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,31,0,NA,31,7.75,100.0%,NA,NA,NA,1,NA,12,38,NA,NA,NA,NA,NA,11,32.4%,2.94,8.8%,26.5%,9.30,NA,34,261,vs CHI,9,·,25.1,-7.8
13,12527,Ashton Jeanty,RB,21.8,LV,24.0,34,42,12.1,9.1,6.1,1,1,1,48,46,0,0.0,0,0,0,0,0,0,0.00,31,0,0,0,0.00,0.00,6,-19,0,0,0,8,49,30,5.0,3.8,15,0,1,61,0,36,31,2.07,95.8%,8,2.40,0.533,1,0.773,1,23,0.043,1.0,NA,34.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,61,@ LAC,18,·,17.0,-4.9
13,6797,Justin Herbert,QB,27.6,LAC,19.0,19,19,13.84,13.84,13.84,1,1,1,67,57,0,75.0,107,20,15,9,5,1,108.50,159,3,2,151,7.55,10.07,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,8,0,NA,8,2.67,85.1%,NA,NA,NA,0,NA,11,23,NA,NA,NA,NA,NA,11,55.0%,2.93,15.0%,26.9%,9.60,NA,26,159,vs LV,17,·,22.3,-8.5
13,6813,Jonathan Taylor,RB,26.7,IND,18.0,19,19,15.1,13.6,12.1,1,1,1,54,53,0,0.0,0,0,0,0,0,0,0.00,85,0,0,0,0.00,0.00,3,-4,1,1,0,5,40,36,12.0,7.2,21,2,5,121,0,67,85,4.05,98.1%,7,3.20,0.333,5,0.653,6,26,0.231,6.0,NA,18.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,121,vs HOU,22,·,22.1,-7.0
13,8112,Drake London,WR,24.2,ATL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYJ,21,OUT,OUT,OUT
13,4046,Patrick Mahomes,QB,30.0,KC,1.0,1,1,29.44,29.44,29.44,1,1,1,66,66,0,67.7,102,34,23,8,11,0,129.70,291,3,4,261,7.68,11.35,0,0,0,0,0,0,0,0,0.0,0.0,3,1,3,30,0,NA,30,10,100.0%,NA,NA,NA,3,NA,15,37,NA,NA,NA,NA,NA,12,35.3%,2.88,8.8%,35.0%,6.80,NA,40,291,@ DAL,1,·,26.3,3.1
13,6770,Joe Burrow,QB,28.8,CIN,11.0,11,11,19.24,19.24,19.24,1,1,1,83,83,0,52.2,162,46,24,9,22,0,83.70,269,1,2,261,5.67,10.88,0,0,0,0,0,0,0,0,0.0,0.0,3,0,2,8,0,NA,8,2.67,100.0%,NA,NA,NA,2,NA,13,49,NA,NA,NA,NA,NA,11,23.9%,2.81,15.2%,27.1%,8.90,NA,48,269,@ BAL,15,·,19.6,-0.4
13,9226,De'Von Achane,RB,24.0,MIA,6.0,5,4,19.4,19.4,19.4,1,1,1,60,44,0,0.0,0,0,0,0,0,0,0.00,134,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,22,2,5,134,1,88,134,6.09,73.3%,5,4.00,0.227,6,0.627,6,23,0.261,6.0,NA,4.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,134,vs NO,17,·,22.4,-3.0
13,8130,Trey McBride,TE,25.8,ARI,2.0,2,2,22.2,18.2,14.2,1,1,1,61,54,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,56,0,2,1,9,26,82,10.3,9.1,0,0,0,82,0,NA,0,0,88.5%,NA,NA,NA,0,NA,3,9,0.333,3.0,38,22.5%,2.16,0,NA,NA,NA,NA,NA,0.053,NA,82,@ TB,22,·,19.6,2.6
13,12507,Omarion Hampton,RB,22.5,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LV,15,OUT,OUT,OUT
13,11620,Rome Odunze,WR,23.3,CHI,82.0,85,95,2.8,1.8,0.8,1,1,1,87,70,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,7,0,1,0,6,1,8,4.0,1.3,0,0,0,8,0,NA,0,0,80.5%,NA,NA,NA,0,NA,1,6,0.167,1.0,33,16.7%,0.24,0,NA,NA,NA,NA,NA,0.030,NA,8,@ PHI,16,·,10.9,-8.1
13,12526,Tetairoa McMillan,WR,22.5,CAR,29.0,23,20,11.3,10.8,10.3,1,1,1,64,47,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,23,1,0,1,2,20,43,43.0,21.5,0,0,0,43,0,NA,0,0,73.4%,NA,NA,NA,0,NA,1,2,0.500,1.0,21,10.0%,2.05,0,NA,NA,NA,NA,NA,0.000,NA,43,vs LAR,19,·,13.4,-2.1
13,11560,Caleb Williams,QB,23.9,CHI,25.0,25,25,10.46,10.46,10.46,1,1,1,87,87,0,47.2,79,36,17,9,19,1,56.90,167,2,1,154,4.28,9.06,0,0,0,0,0,0,0,0,0.0,0.0,5,0,4,13,0,NA,13,2.6,100.0%,NA,NA,NA,4,NA,14,41,NA,NA,NA,NA,NA,10,27.8%,2.65,5.6%,25.0%,7.20,NA,40,167,@ PHI,16,·,17.8,-7.3
13,12518,Tyler Warren,TE,23.4,IND,14.0,11,9,11.2,9.7,8.2,1,1,0,54,47,1,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,18,0,0,1,4,4,22,7.3,5.5,1,0,0,22,0,NA,0,0,87.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,22,14.8%,1.00,0,NA,NA,NA,NA,NA,0.000,NA,22,vs HOU,29,·,11.7,-0.5
13,12512,Quinshon Judkins,RB,21.9,CLE,16.0,17,18,15.9,14.4,12.9,1,1,1,63,38,0,0.0,0,0,0,0,0,0,0.00,91,0,0,0,0.00,0.00,3,-8,0,1,0,3,26,18,6.0,6.0,23,0,6,109,0,87,91,3.96,60.3%,7,3.80,0.304,6,0.684,7,26,0.269,7.0,NA,11.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,109,vs SF,26,·,13.4,2.5
13,11584,Bucky Irving,RB,23.1,TB,15.0,14,11,16.1,15.1,14.1,1,1,0,61,32,0,0.0,0,0,0,0,0,0,0.00,61,0,0,0,0.00,0.00,2,-10,0,1,0,2,30,20,10.0,10.0,17,2,2,81,1,24,61,3.59,52.5%,6,1.40,0.353,3,0.493,4,19,0.211,4.0,NA,7.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,81,vs ARI,7,·,14.2,1.9
13,11631,Brian Thomas Jr.,WR,23.0,JAX,66.0,61,58,4.8,3.8,2.8,1,1,1,63,47,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,16,0,2,0,3,12,28,14.0,9.3,0,0,0,28,0,NA,0,0,74.6%,NA,NA,NA,0,NA,2,3,0.667,2.0,25,11.1%,1.12,0,NA,NA,NA,NA,NA,0.080,NA,28,@ TEN,5,·,12.4,-7.6
13,8138,James Cook,RB,26.0,BUF,9.0,9,10,18.7,17.2,15.7,1,1,1,74,45,2,0.0,0,0,0,0,0,0,0.00,144,0,0,0,0.00,0.00,3,-4,0,2,0,3,37,33,11.0,11.0,32,1,6,177,0,83,144,4.5,60.8%,7,2.60,0.219,6,0.479,8,35,0.229,8.0,NA,13.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,177,@ PIT,25,·,15.8,2.9
13,4892,Baker Mayfield,QB,30.4,TB,18.0,18,18,14.46,14.46,14.46,1,1,1,61,61,1,64.3,43,28,18,7,10,0,96.40,221,2,1,194,6.93,10.78,0,0,0,0,0,0,0,0,0.0,0.0,6,0,1,27,0,NA,27,4.5,100.0%,NA,NA,NA,1,NA,9,34,NA,NA,NA,NA,NA,8,28.6%,3.05,7.1%,30.3%,7.50,NA,33,221,vs ARI,23,·,21.4,-6.9
13,7569,Nico Collins,WR,26.5,HOU,10.0,10,7,21.5,19,16.5,1,1,1,76,57,0,0.0,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,5,57,0,5,0,10,41,98,19.6,9.8,1,0,0,105,1,NA,7,7,75.0%,NA,NA,NA,1,NA,6,11,0.545,6.0,29,28.6%,3.38,0,NA,NA,NA,NA,NA,0.172,NA,105,@ IND,10,·,16.1,5.4
13,8146,Garrett Wilson,WR,25.2,NYJ,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ATL,15,IR,IR,IR
13,6804,Jordan Love,QB,26.9,GB,2.0,2,2,25.76,25.76,25.76,1,1,1,63,63,1,60.0,195,30,18,7,12,0,124.20,238,0,4,234,7.80,13.00,0,0,0,0,0,0,0,0,0.0,0.0,5,0,0,4,0,NA,4,0.8,100.0%,NA,NA,NA,0,NA,11,35,NA,NA,NA,NA,NA,11,36.7%,3.09,20.0%,43.8%,11.40,NA,32,238,@ DET,8,·,19.1,6.7
13,10229,Rashee Rice,WR,25.4,KC,2.0,2,3,29.4,25.4,21.4,1,1,1,66,59,1,0.0,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,8,23,1,3,2,12,69,92,11.5,7.7,1,0,0,94,0,NA,2,2,89.4%,NA,NA,NA,0,NA,5,13,0.385,5.0,34,35.3%,2.71,0,NA,NA,NA,NA,NA,0.088,NA,94,@ DAL,1,·,18.5,10.9
13,4866,Saquon Barkley,RB,28.6,PHI,47.0,43,43,5.6,5.6,5.6,1,1,1,54,50,0,0.0,0,0,0,0,0,0,0.00,56,0,0,0,0.00,0.00,0,0,1,0,0,2,0,0,0.0,0.0,13,0,1,56,0,38,56,4.31,92.6%,3,2.90,0.231,1,0.521,1,15,0.067,1.0,NA,5.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,56,vs CHI,13,·,15.8,-10.2
13,11563,Bo Nix,QB,25.6,DEN,14.0,14,14,17.44,17.44,17.44,1,1,1,70,70,1,64.4,135,45,29,16,16,1,83.70,337,1,1,321,7.13,11.07,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,16,0,NA,16,8,100.0%,NA,NA,NA,1,NA,18,47,NA,NA,NA,NA,NA,17,37.8%,3.29,2.2%,29.2%,4.70,NA,48,337,@ WAS,5,·,22.4,-5.0
13,12508,Jaxson Dart,QB,22.4,NYG,21.0,21,21,13.56,13.56,13.56,1,1,1,55,55,0,70.8,52,24,17,3,7,0,99.10,159,2,1,139,5.79,8.18,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,20,0,NA,20,5,100.0%,NA,NA,NA,2,NA,6,28,NA,NA,NA,NA,NA,4,16.7%,2.57,12.5%,33.3%,7.30,NA,30,159,@ NE,19,·,21.0,-7.4
13,11635,Ladd McConkey,WR,23.9,LAC,20.0,20,21,13.9,11.9,9.9,1,1,0,67,51,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,34,0,1,1,6,5,39,9.8,6.5,0,0,0,39,0,NA,0,0,76.1%,NA,NA,NA,0,NA,2,6,0.333,2.0,22,28.6%,1.77,0,NA,NA,NA,NA,NA,0.045,NA,39,vs LV,6,·,15.0,-1.1
13,4034,Christian McCaffrey,RB,29.3,SF,12.0,12,16,17.4,15.4,13.4,1,1,1,67,53,0,0.0,0,1,0,0,1,0,39.60,53,0,0,0,0.00,0.00,4,-4,0,2,0,4,25,21,5.3,5.3,20,0,3,74,1,68,53,2.65,79.1%,9,3.40,0.450,4,0.790,6,25,0.240,6.0,NA,13.3%,NA,0,0.0%,NA,NA,NA,NA,NA,NA,74,@ CLE,24,·,23.1,-5.7
13,8137,George Pickens,WR,24.6,DAL,17.0,17,18,16.8,13.8,10.8,1,1,0,72,53,1,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,39,1,3,0,13,49,88,14.7,6.8,0,0,0,88,0,NA,0,0,73.6%,NA,NA,NA,0,NA,3,13,0.231,3.0,34,33.3%,2.59,0,NA,NA,NA,NA,NA,0.088,NA,88,vs KC,26,·,17.2,-0.4
13,11628,Marvin Harrison Jr.,WR,23.1,ARI,24.0,27,35,12.9,9.9,6.9,1,1,1,61,37,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,58,0,4,0,7,11,69,11.5,9.9,0,0,0,69,0,NA,0,0,60.7%,NA,NA,NA,0,NA,4,7,0.571,4.0,26,17.5%,2.65,0,NA,NA,NA,NA,NA,0.154,NA,69,@ TB,12,·,12,0.9
13,5850,Josh Jacobs,RB,27.6,GB,34.0,31,29,10.1,9.6,9.1,1,1,1,63,34,0,0.0,0,0,0,0,0,0,0.00,83,0,0,0,0.00,0.00,1,3,0,0,0,1,5,8,8.0,8.0,17,4,2,91,0,65,83,4.88,54.0%,6,3.80,0.353,2,0.733,2,18,0.111,2.0,NA,3.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,91,@ DET,30,·,16.1,-6.0
13,8150,Kyren Williams,RB,25.1,LAR,21.0,20,17,13.2,13.2,13.2,1,1,1,52,35,0,0.0,0,0,0,0,0,0,0.00,72,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,13,0,3,72,1,35,72,5.54,67.3%,0,2.70,0.000,4,0.270,4,14,0.286,4.0,NA,3.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,72,@ CAR,8,·,14.4,-1.2
13,12481,Cam Skattebo,RB,23.6,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,32,IR,IR,IR
13,8155,Breece Hall,RB,24.3,NYJ,17.0,16,15,15.6,14.6,13.6,1,1,1,66,58,0,0.0,0,0,0,0,0,0,0.00,68,0,0,0,0.00,0.00,2,7,0,1,0,2,1,8,4.0,4.0,19,1,2,76,1,48,68,3.58,87.9%,6,2.50,0.316,3,0.566,4,21,0.190,4.0,NA,6.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,76,vs ATL,6,·,14.2,1.4
13,9758,C.J. Stroud,QB,24.0,HOU,26.0,26,26,10.04,10.04,10.04,1,1,1,76,76,0,62.9,166,35,22,14,13,1,75.40,276,2,0,276,7.89,12.55,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,14,36,NA,NA,NA,NA,NA,14,40.0%,3.01,14.3%,31.6%,11.60,NA,38,276,@ IND,18,·,18.4,-8.4
13,8183,Brock Purdy,QB,25.8,SF,16.0,16,16,17.12,17.12,17.12,1,1,1,67,63,0,55.2,124,29,16,10,13,0,83.70,172,1,1,168,5.79,10.50,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,4,1,NA,4,2,94.0%,NA,NA,NA,1,NA,12,31,NA,NA,NA,NA,NA,11,37.9%,3.48,6.9%,51.6%,9.10,NA,31,172,@ CLE,30,·,20.9,-3.8
13,3294,Dak Prescott,QB,32.2,DAL,6.0,6,6,21.6,21.6,21.6,1,1,1,72,72,0,69.2,132,39,27,13,12,1,100.40,318,0,2,320,8.21,11.85,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,-2,0,NA,-2,-0.67,100.0%,NA,NA,NA,0,NA,15,42,NA,NA,NA,NA,NA,15,38.5%,2.80,2.6%,30.8%,6.90,NA,39,318,vs KC,22,·,23.1,-1.5
13,5859,A.J. Brown,WR,28.2,PHI,1.0,1,1,35.2,30.2,25.2,1,1,1,54,52,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,109,0,5,2,12,23,132,13.2,11.0,0,0,0,132,0,NA,0,0,96.3%,NA,NA,NA,0,NA,7,12,0.583,7.0,31,35.3%,4.26,0,NA,NA,NA,NA,NA,0.161,NA,132,vs CHI,7,·,15.4,19.8
13,12529,TreVeyon Henderson,RB,22.9,NE,26.0,30,32,11.6,10.1,8.6,1,1,0,65,32,0,0.0,0,0,0,0,0,0,0.00,67,0,0,0,0.00,0.00,3,-7,0,1,0,4,26,19,6.3,4.8,11,4,3,86,0,45,67,6.09,49.2%,5,4.10,0.455,3,0.865,4,15,0.267,4.0,NA,12.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,86,vs NYG,2,·,16.2,-4.6
13,11624,Xavier Worthy,WR,22.4,KC,28.0,32,33,11.4,9.4,7.4,1,1,1,66,58,0,0.0,0,0,0,0,0,0,0.00,13,0,0,0,0.00,0.00,4,37,0,1,0,6,24,61,15.3,10.2,2,0,1,74,0,NA,13,6.5,87.9%,NA,NA,NA,1,NA,2,8,0.250,2.0,31,17.6%,1.97,0,NA,NA,NA,NA,NA,0.032,NA,74,@ DAL,1,·,11.3,0.1
13,10859,Sam LaPorta,TE,24.7,DET,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,19,IR,IR,IR
13,9484,Tucker Kraft,TE,24.9,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DET,21,IR,IR,IR
13,3163,Jared Goff,QB,31.0,DET,8.0,8,8,20.64,20.64,20.64,1,1,1,63,63,0,76.9,147,26,20,10,6,0,132.90,280,3,2,256,9.85,12.80,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,24,0,NA,24,24,100.0%,NA,NA,NA,1,NA,13,27,NA,NA,NA,NA,NA,12,46.2%,2.77,0.0%,46.7%,7.10,NA,30,280,vs GB,29,·,18.7,1.9
13,9756,Jordan Addison,WR,23.7,MIN,41.0,44,50,8.6,6.1,3.6,1,1,1,52,48,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,30,2,2,0,10,6,36,7.2,3.6,0,0,0,36,0,NA,0,0,92.3%,NA,NA,NA,0,NA,2,10,0.200,2.0,33,33.3%,1.09,0,NA,NA,NA,NA,NA,0.061,NA,36,@ SEA,9,·,8.4,0.2
13,12530,Travis Hunter,WR,22.4,JAX,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TEN,5,IR,IR,IR
