WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
6,8130,Trey McBride,TE,25.8,ARI,2.0,2,2,21.2,17.2,13.2,1,1,1,73,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,48,0,3,1,11,24,72,9.0,6.6,0,0,0,72,0,NA,0,0,90.4%,NA,NA,NA,0,NA,4,11,0.364,4.0,41,25.0%,1.76,0,NA,NA,NA,NA,NA,0.073,NA,72,@ IND,20,·,14.8,6.4
6,12527,Ashton Jeanty,RB,21.8,LV,12.0,12,11,16.6,15.6,14.6,1,1,1,61,48,0,0.0%,0,0,0,0,0,0,0.00,75,0,0,0,0.00,0.00,2,-9,1,0,0,4,20,11,5.5,2.8,23,0,3,86,1,69,75,3.26,78.7%,4,3.00,0.174,4,0.474,4,27,0.148,4.0,NA,17.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,86,vs TEN,3,·,17.4,-0.8
6,6813,Jonathan Taylor,RB,26.7,IND,8.0,7,8,23.7,21.7,19.7,1,1,1,59,54,0,0.0%,0,0,0,0,0,0,0.00,123,0,0,0,0.00,0.00,4,-1,0,1,0,4,15,14,3.5,3.5,21,0,6,137,1,84,123,5.86,91.5%,6,4.00,0.286,7,0.686,8,25,0.320,8.0,NA,13.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,137,vs ARI,12,·,21.0,2.7
6,6770,Joe Burrow,QB,28.8,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ GB,27,IR,IR,IR
6,11564,Drake Maye,QB,23.1,NE,2.0,2,2,27.24,27.24,27.24,1,1,1,64,64,1,69.2%,175,26,18,9,8,0,140.10,289,1,3,261,10.04,14.50,0,0,0,0,0,0,0,0,0.0,0.0,9,0,3,28,0,NA,28,3.11,100.0%,NA,NA,NA,3,NA,15,35,NA,NA,NA,NA,NA,12,46.2%,3.06,15.4%,58.1%,11.2,NA,31,289,@ NO,5,·,21.5,5.7
6,4866,Saquon Barkley,RB,28.6,PHI,23.0,21,21,8.7,7.7,6.7,1,1,1,57,46,0,0.0%,0,0,0,0,0,0,0.00,58,0,0,0,0.00,0.00,2,-5,0,0,0,3,14,9,4.5,3.0,12,0,3,67,0,43,58,4.83,80.7%,5,3.60,0.417,3,0.777,3,15,0.200,3.0,NA,9.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,67,@ NYG,6,·,17.9,-9.2
6,11620,Rome Odunze,WR,23.3,CHI,63.0,58,51,5.2,4.2,3.2,1,1,1,64,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,9,0,2,0,5,23,32,16.0,6.4,0,0,0,32,0,NA,0,0,96.9%,NA,NA,NA,0,NA,2,5,0.400,2.0,29,17.2%,1.10,0,NA,NA,NA,NA,NA,0.069,NA,32,@ WAS,10,·,14.0,-8.8
6,8112,Drake London,WR,24.2,ATL,1.0,2,3,31.8,26.8,21.8,1,1,1,70,68,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,98,0,6,1,16,60,158,15.8,9.9,0,0,0,158,0,NA,0,0,97.1%,NA,NA,NA,0,NA,7,16,0.438,7.0,34,50.0%,4.65,0,NA,NA,NA,NA,NA,0.176,NA,158,vs BUF,20,·,14.4,17.4
6,7569,Nico Collins,WR,26.5,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
6,9226,De'Von Achane,RB,24.0,MIA,5.0,5,5,31,29,27,1,1,1,59,53,0,0.0%,0,0,0,0,0,0,0.00,128,0,0,0,0.00,0.00,4,-8,1,1,0,6,30,22,5.5,3.7,16,0,4,150,2,83,128,8,89.8%,6,5.20,0.375,6,0.895,7,22,0.318,7.0,NA,18.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,150,vs LAC,25,·,21.3,9.7
6,11560,Caleb Williams,QB,23.9,CHI,10.0,10,10,19.88,19.88,19.88,1,1,1,64,64,0,58.6%,58,29,17,9,12,0,98.60,250,3,1,252,8.69,14.82,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,-2,1,NA,-2,-0.5,100.0%,NA,NA,NA,2,NA,12,33,NA,NA,NA,NA,NA,10,34.5%,2.65,17.2%,31.4%,8.3,NA,35,250,@ WAS,8,·,18.0,1.9
6,11584,Bucky Irving,RB,23.1,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,14,OUT,OUT,OUT
6,12526,Tetairoa McMillan,WR,22.5,CAR,13.0,12,10,17.9,16.4,14.9,1,1,1,67,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,29,1,1,2,5,0,29,9.7,5.8,0,0,0,29,0,NA,0,0,92.5%,NA,NA,NA,0,NA,3,5,0.600,3.0,25,20.0%,1.16,0,NA,NA,NA,NA,NA,0.040,NA,29,vs DAL,1,·,15.3,2.6
6,11631,Brian Thomas Jr.,WR,23.0,JAX,6.0,7,9,23,19,15,1,1,1,76,61,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,70,1,4,1,10,20,90,11.3,9.0,0,0,0,90,0,NA,0,0,80.3%,NA,NA,NA,0,NA,5,10,0.500,5.0,42,23.8%,2.14,0,NA,NA,NA,NA,NA,0.095,NA,90,vs SEA,17,·,13.8,9.2
6,12507,Omarion Hampton,RB,22.5,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ MIA,4,IR,IR,IR
6,4046,Patrick Mahomes,QB,30.0,KC,1.0,1,1,31.48,31.48,31.48,1,1,1,64,64,1,73.3%,79,30,22,13,8,0,132.20,289,3,3,257,8.57,11.68,0,0,0,0,0,0,0,0,0.0,0.0,10,0,2,32,1,NA,32,3.2,100.0%,NA,NA,NA,3,NA,19,40,NA,NA,NA,NA,NA,16,53.3%,2.63,3.3%,17.9%,4.7,NA,39,289,vs DET,11,·,23.4,8.1
6,8138,James Cook,RB,26.0,BUF,24.0,18,16,8.7,8.7,8.7,1,1,1,57,30,0,0.0%,0,0,0,0,0,0,0.00,87,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,17,1,5,87,0,61,87,5.12,52.6%,4,3.60,0.235,5,0.595,5,17,0.294,5.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,87,@ ATL,32,·,17.2,-8.5
6,6804,Jordan Love,QB,26.9,GB,19.0,19,19,15.96,15.96,15.96,1,1,1,61,61,0,73.1%,154,26,19,10,7,1,101.30,285,1,1,259,9.96,13.63,0,0,0,0,0,0,0,0,0.0,0.0,7,0,3,26,0,NA,26,3.71,100.0%,NA,NA,NA,3,NA,14,33,NA,NA,NA,NA,NA,11,42.3%,2.90,11.5%,25.0%,8.6,NA,32,285,vs CIN,7,·,19.7,-3.7
6,8146,Garrett Wilson,WR,25.2,NYJ,72.0,78,84,4.3,2.8,1.3,1,1,1,57,48,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,10,1,0,0,8,3,13,4.3,1.6,0,0,0,13,0,NA,0,0,84.2%,NA,NA,NA,0,NA,0,8,0.000,0.0,21,47.1%,0.62,0,NA,NA,NA,NA,NA,0.000,NA,13,vs DEN,27,Q,15.0,-10.7
6,12518,Tyler Warren,TE,23.4,IND,3.0,3,3,18.3,15.3,12.3,1,1,0,59,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,23,1,3,1,9,40,63,10.5,7.0,0,0,0,63,0,NA,0,0,88.1%,NA,NA,NA,0,NA,4,9,0.444,4.0,25,30.0%,2.52,0,NA,NA,NA,NA,NA,0.120,NA,63,vs ARI,12,·,12.3,6.0
6,11635,Ladd McConkey,WR,23.9,LAC,7.0,6,6,23,19.5,16,1,1,1,64,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,54,1,3,1,9,46,100,14.3,11.1,0,0,0,100,0,NA,0,0,70.3%,NA,NA,NA,0,NA,4,9,0.444,4.0,31,22.2%,3.23,0,NA,NA,NA,NA,NA,0.097,NA,100,@ MIA,21,·,15.2,7.8
6,11563,Bo Nix,QB,25.6,DEN,21.0,21,21,13.36,13.36,13.36,1,1,1,60,60,0,63.3%,62,30,19,8,11,0,90.10,198,1,1,174,5.80,9.16,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,24,0,NA,24,4.8,100.0%,NA,NA,NA,1,NA,10,35,NA,NA,NA,NA,NA,9,30.0%,2.62,3.3%,24.2%,5.5,NA,33,198,@ NYJ,6,·,19.3,-5.9
6,12512,Quinshon Judkins,RB,21.9,CLE,50.0,48,37,3.6,3.6,3.6,1,1,1,82,33,0,0.0%,0,0,0,0,0,0,0.00,36,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,12,1,4,36,0,34,36,3,40.2%,2,2.80,0.167,4,0.447,4,13,0.308,4.0,NA,1.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,36,@ PIT,23,·,15.3,-11.7
6,4892,Baker Mayfield,QB,30.4,TB,11.0,11,11,19.64,19.64,19.64,1,1,1,53,53,1,73.9%,150,23,17,7,6,0,139.00,270,1,2,256,11.13,15.06,0,0,0,0,0,0,0,0,0.0,0.0,3,3,1,14,0,NA,14,4.67,100.0%,NA,NA,NA,1,NA,10,26,NA,NA,NA,NA,NA,9,39.1%,2.68,8.7%,20.0%,9.3,NA,25,270,vs SF,10,·,22.1,-2.5
6,10229,Rashee Rice,WR,25.4,KC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DET,6,SUS,SUS,SUS
6,4034,Christian McCaffrey,RB,29.3,SF,7.0,9,9,24.1,20.6,17.1,1,1,1,69,64,0,0.0%,0,0,0,0,0,0,0.00,54,0,0,0,0.00,0.00,7,17,1,1,0,8,40,57,8.1,7.1,17,0,3,111,1,53,54,3.18,92.8%,6,3.10,0.353,4,0.663,5,25,0.200,5.0,NA,20.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,111,@ TB,17,·,22.3,1.8
6,11628,Marvin Harrison Jr.,WR,23.1,ARI,64.0,59,52,5.2,4.2,3.2,1,1,1,73,17,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,25,0,1,0,2,7,32,16.0,16.0,0,0,0,32,0,NA,0,0,23.3%,NA,NA,NA,0,NA,1,2,0.500,1.0,11,4.5%,2.91,0,NA,NA,NA,NA,NA,0.091,NA,32,@ IND,5,OUT,12.8,-7.6
6,12529,TreVeyon Henderson,RB,22.9,NE,44.0,42,38,4.6,4.1,3.6,1,1,0,64,19,0,0.0%,0,0,0,0,0,0,0.00,27,0,0,0,0.00,0.00,1,-3,1,0,0,2,12,9,9.0,4.5,9,1,1,36,0,23,27,3,29.7%,3,2.50,0.333,1,0.583,1,11,0.091,1.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,36,@ NO,11,·,11.3,-6.7
6,8150,Kyren Williams,RB,25.1,LAR,11.0,11,10,16.7,15.7,14.7,1,1,1,53,40,0,0.0%,0,0,0,0,0,0,0.00,50,0,0,0,0.00,0.00,2,34,0,1,0,2,3,37,18.5,18.5,13,0,2,87,1,40,50,3.85,75.5%,3,3.10,0.231,3,0.541,4,15,0.267,4.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,87,@ BAL,2,·,14.7,2.0
6,5850,Josh Jacobs,RB,27.6,GB,3.0,4,4,32,29.5,27,1,1,1,61,48,0,0.0%,0,0,0,0,0,0,0.00,93,0,0,0,0.00,0.00,5,5,0,1,0,5,52,57,11.4,11.4,18,2,5,150,2,52,93,5.17,78.7%,8,2.90,0.444,7,0.734,8,23,0.348,8.0,NA,19.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,150,vs CIN,1,·,17.5,14.5
6,8183,Brock Purdy,QB,25.8,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TB,4,OUT,OUT,OUT
6,8155,Breece Hall,RB,24.3,NYJ,36.0,31,26,5.9,5.9,5.9,1,1,1,57,42,0,0.0%,0,0,0,0,0,0,0.00,59,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,22,2,5,59,0,73,59,2.68,73.7%,1,3.30,0.045,5,0.375,5,22,0.227,5.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,59,vs DEN,19,·,13.8,-7.9
6,5859,A.J. Brown,WR,28.2,PHI,19.0,23,26,14,11,8,1,1,1,57,55,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,68,0,3,0,9,12,80,13.3,8.9,0,0,0,80,0,NA,0,0,96.5%,NA,NA,NA,0,NA,3,9,0.333,3.0,35,27.3%,2.29,0,NA,NA,NA,NA,NA,0.086,NA,80,@ NYG,3,·,14.1,-0.1
6,9997,Zay Flowers,WR,25.0,BAL,39.0,47,64,8.6,5.6,2.6,1,1,1,78,71,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,16,0,2,0,10,30,46,7.7,4.6,0,0,0,46,0,NA,0,0,91.0%,NA,NA,NA,0,NA,2,10,0.200,2.0,35,29.4%,1.31,0,NA,NA,NA,NA,NA,0.057,NA,46,vs LAR,12,·,14.7,-6.1
6,12522,Cam Ward,QB,23.3,TEN,28.0,28,28,7.88,7.88,7.88,1,1,1,61,61,2,68.4%,106,38,26,10,12,1,81.30,222,6,1,222,5.84,8.54,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,11,38,NA,NA,NA,NA,NA,11,28.9%,2.94,7.9%,36.4%,8.3,NA,44,222,@ LV,13,·,14.0,-6.1
6,12508,Jaxson Dart,QB,22.4,NYG,3.0,3,3,23.6,23.6,23.6,1,1,1,66,67,0,68.0%,119,25,17,7,8,0,104.60,253,2,1,195,7.80,11.47,0,0,0,0,0,0,0,0,0.0,0.0,13,0,4,58,1,NA,58,4.46,101.5%,NA,NA,NA,5,NA,13,38,NA,NA,NA,NA,NA,8,32.0%,2.51,8.0%,27.3%,9.0,NA,33,253,vs PHI,16,Q,17.2,6.4
6,11638,Ricky Pearsall,WR,25.0,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TB,16,OUT,OUT,OUT
6,9484,Tucker Kraft,TE,24.9,GB,11.0,9,7,12.3,11.3,10.3,1,1,1,61,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,24,0,1,1,2,19,43,21.5,21.5,0,0,0,43,0,NA,0,0,91.8%,NA,NA,NA,0,NA,2,2,1.000,2.0,19,7.7%,2.26,0,NA,NA,NA,NA,NA,0.053,NA,43,vs CIN,1,·,11.9,0.4
6,9758,C.J. Stroud,QB,24.0,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
6,8151,Kenneth Walker III,RB,24.9,SEA,42.0,40,35,4.7,4.2,3.7,1,1,1,55,19,0,0.0%,0,0,0,0,0,0,0.00,34,0,0,0,0.00,0.00,1,3,0,0,0,1,0,3,3.0,3.0,10,0,1,37,0,14,34,3.4,34.5%,1,1.40,0.100,1,0.240,1,11,0.091,1.0,NA,3.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,37,@ JAX,29,·,12.9,-8.2
6,3163,Jared Goff,QB,31.0,DET,18.0,18,18,16.82,16.82,16.82,1,1,1,54,54,0,79.3%,74,29,23,11,6,0,118.80,210,1,2,203,7.00,8.83,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,7,0,NA,7,7,100.0%,NA,NA,NA,1,NA,14,30,NA,NA,NA,NA,NA,13,44.8%,2.60,0.0%,29.0%,3.9,NA,31,210,@ KC,30,·,19.7,-2.9
6,8148,Jameson Williams,WR,24.5,DET,12.0,13,14,18.6,15.6,12.6,1,1,0,54,46,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,22,0,4,1,7,44,66,11.0,9.4,0,0,0,66,0,NA,0,0,85.2%,NA,NA,NA,0,NA,5,7,0.714,5.0,26,24.1%,2.54,0,NA,NA,NA,NA,NA,0.154,NA,66,@ KC,31,·,10.4,8.2
6,10859,Sam LaPorta,TE,24.7,DET,4.0,4,4,16.5,14,11.5,1,1,1,54,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,28,0,2,1,6,27,55,11.0,9.2,0,0,0,55,0,NA,0,0,96.3%,NA,NA,NA,0,NA,3,6,0.500,3.0,27,20.7%,2.04,0,NA,NA,NA,NA,NA,0.074,NA,55,@ KC,31,·,12.1,4.4
6,3198,Derrick Henry,RB,31.7,BAL,13.0,13,13,14,13.5,13,1,1,1,78,38,0,0.0%,0,0,0,0,0,0,0.00,122,0,0,0,0.00,0.00,1,0,0,0,0,2,8,8,8.0,4.0,24,2,7,130,0,98,122,5.08,48.7%,5,4.10,0.208,7,0.618,7,26,0.269,7.0,NA,5.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,130,vs LAR,30,·,15.2,-1.2
