WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
7,7547,Amon-Ra St. Brown,WR,26.1,DET,15.0,13,13,20.6,17.6,14.6,1,1,1,68,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,40,0,2,1,10,46,86,14.3,8.6,0,0,0,86,0,NA,0,0,91.2%,NA,NA,NA,0,NA,3,10,0.300,3.0,30,34.5%,2.87,0,NA,NA,NA,NA,NA,0.067,NA,86,vs TB,20,·,NA,NA
7,6786,CeeDee Lamb,WR,26.7,DAL,11.0,11,8,22,19.5,17,1,1,1,67,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,50,0,2,1,8,60,110,22.0,13.8,0,0,0,110,0,NA,0,0,77.6%,NA,NA,NA,0,NA,3,8,0.375,3.0,31,26.7%,3.55,0,NA,NA,NA,NA,NA,0.065,NA,110,vs WAS,10,·,NA,NA
7,11566,Jayden Daniels,QB,25.0,WAS,13.0,13,13,17.74,17.74,17.74,1,1,1,67,46,1,54.5%,87,22,12,5,10,0,92.20,191,2,1,156,7.09,13.00,0,0,0,0,0,0,0,0,0.0,0.0,8,0,3,35,1,NA,35,4.38,68.7%,NA,NA,NA,4,NA,10,30,NA,NA,NA,NA,NA,6,27.3%,3.12,4.5%,28.6%,8.0,NA,28,191,@ DAL,1,·,NA,NA
7,6794,Justin Jefferson,WR,26.5,MIN,27.0,26,26,12.9,10.4,7.9,1,1,1,69,68,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,21,0,3,0,10,58,79,15.8,7.9,0,0,0,79,0,NA,0,0,98.6%,NA,NA,NA,0,NA,3,10,0.300,3.0,43,23.8%,1.84,0,NA,NA,NA,NA,NA,0.070,NA,79,vs PHI,18,·,NA,NA
7,8130,Trey McBride,TE,26.0,ARI,1.0,3,3,29.4,24.4,19.4,1,1,1,76,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,45,1,2,2,13,29,74,7.4,5.7,0,0,0,74,0,NA,0,0,86.8%,NA,NA,NA,0,NA,4,13,0.308,4.0,39,36.1%,1.90,0,NA,NA,NA,NA,NA,0.051,NA,74,vs GB,4,·,NA,NA
7,6813,Jonathan Taylor,RB,26.9,IND,3.0,3,3,34.2,32.7,31.2,1,1,1,60,52,0,0.0%,0,0,0,0,0,0,0.00,94,0,0,0,0.00,0.00,3,-3,0,2,0,3,41,38,12.7,12.7,16,0,5,132,3,51,94,5.88,86.7%,3,3.20,0.188,8,0.508,10,19,0.526,10.0,NA,8.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,132,@ LAC,18,·,NA,NA
7,4046,Patrick Mahomes,QB,30.2,KC,5.0,5,5,26.24,26.24,26.24,1,1,1,81,65,0,74.3%,132,35,26,13,9,0,126.60,314,1,3,286,8.17,11.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,28,0,NA,28,7,80.2%,NA,NA,NA,2,NA,18,39,NA,NA,NA,NA,NA,16,45.7%,2.27,8.6%,10.0%,5.5,NA,40,314,vs LV,24,·,NA,NA
7,9226,De'Von Achane,RB,24.2,MIA,15.0,16,18,12.8,11.3,9.8,1,1,1,58,32,0,0.0%,0,0,0,0,0,0,0.00,82,0,0,0,0.00,0.00,3,-15,0,1,0,5,31,16,5.3,3.2,13,0,2,98,0,78,82,6.31,55.2%,4,6.00,0.308,2,0.908,3,18,0.167,3.0,NA,16.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,98,@ CLE,32,·,NA,NA
7,6770,Joe Burrow,QB,29.0,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PIT,7,IR,NA,NA
7,8112,Drake London,WR,24.4,ATL,39.0,46,47,8.2,6.2,4.2,1,1,1,65,64,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,37,0,2,0,10,5,42,10.5,4.2,0,0,0,42,0,NA,0,0,98.5%,NA,NA,NA,0,NA,2,10,0.200,2.0,39,26.3%,1.08,0,NA,NA,NA,NA,NA,0.051,NA,42,@ SF,15,·,NA,NA
7,6904,Jalen Hurts,QB,27.3,PHI,8.0,8,8,24.04,24.04,24.04,1,1,1,50,50,0,82.6%,236,23,19,6,4,0,158.30,316,3,3,326,14.17,17.16,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,-10,0,NA,-10,-2.5,100.0%,NA,NA,NA,1,NA,10,27,NA,NA,NA,NA,NA,9,39.1%,3.39,21.7%,50.0%,12.1,NA,26,316,@ MIN,30,·,NA,NA
7,6797,Justin Herbert,QB,27.8,LAC,2.0,2,2,29.9,29.9,29.9,1,1,1,76,76,0,67.3%,278,55,37,16,18,2,93.00,451,3,3,420,7.64,11.35,0,0,0,0,0,0,0,0,0.0,0.0,6,0,4,31,0,NA,31,5.17,100.0%,NA,NA,NA,4,NA,23,61,NA,NA,NA,NA,NA,19,34.5%,3.13,16.4%,57.4%,8.9,NA,61,451,vs IND,19,·,NA,NA
7,12514,Emeka Egbuka,WR,23.2,TB,33.0,34,40,9.8,7.8,5.8,1,1,0,69,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,38,0,2,0,12,20,58,14.5,4.8,0,0,0,58,0,NA,0,0,75.4%,NA,NA,NA,0,NA,2,12,0.167,2.0,44,24.0%,1.32,0,NA,NA,NA,NA,NA,0.045,NA,58,@ DET,4,·,NA,NA
7,10229,Rashee Rice,WR,25.6,KC,10.0,9,9,23.2,19.7,16.2,1,1,1,81,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,11,0,2,2,10,31,42,6.0,4.2,0,0,0,42,0,NA,0,0,40.7%,NA,NA,NA,0,NA,4,10,0.400,4.0,16,28.6%,2.63,0,NA,NA,NA,NA,NA,0.125,NA,42,vs LV,6,·,NA,NA
7,12527,Ashton Jeanty,RB,22.0,LV,43.0,43,42,4.4,3.9,3.4,1,1,1,35,22,0,0.0%,0,0,0,0,0,0,0.00,21,0,0,0,0.00,0.00,1,-5,0,0,0,1,18,13,13.0,13.0,6,0,0,34,0,8,21,3.5,62.9%,0,1.40,0.000,0,0.140,0,7,0.000,0.0,NA,5.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,34,@ KC,20,·,NA,NA
7,12508,Jaxson Dart,QB,22.6,NYG,3.0,3,3,29.42,29.42,29.42,1,1,1,77,77,0,45.5%,136,33,15,9,18,1,93.40,294,4,3,283,8.58,18.87,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,11,1,NA,11,2.2,100.0%,NA,NA,NA,2,NA,14,38,NA,NA,NA,NA,NA,12,36.4%,2.93,18.2%,54.1%,10.6,NA,37,294,@ DEN,31,·,NA,NA
7,11560,Caleb Williams,QB,24.0,CHI,27.0,27,27,5.68,5.68,5.68,1,1,1,69,69,2,57.7%,83,26,15,10,11,1,61.70,170,1,0,172,6.62,11.47,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,-2,0,NA,-2,-0.5,100.0%,NA,NA,NA,0,NA,10,30,NA,NA,NA,NA,NA,10,38.5%,3.74,11.5%,39.3%,7.9,NA,28,170,vs NO,5,·,NA,NA
7,12526,Tetairoa McMillan,WR,22.7,CAR,59.0,57,56,6.3,4.8,3.3,1,1,1,71,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,16,0,2,0,5,17,33,11.0,6.6,0,0,0,33,0,NA,0,0,87.3%,NA,NA,NA,0,NA,2,5,0.400,2.0,32,15.6%,1.03,0,NA,NA,NA,NA,NA,0.063,NA,33,@ NYJ,24,·,NA,NA
7,8137,George Pickens,WR,24.8,DAL,28.0,28,25,12.2,10.2,8.2,1,1,1,67,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,76,0,3,0,6,6,82,20.5,13.7,0,0,0,82,0,NA,0,0,83.6%,NA,NA,NA,0,NA,3,6,0.500,3.0,29,20.0%,2.83,0,NA,NA,NA,NA,NA,0.103,NA,82,vs WAS,10,·,NA,NA
7,12507,Omarion Hampton,RB,22.7,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs IND,25,IR,NA,NA
7,12518,Tyler Warren,TE,23.5,IND,7.0,6,6,16.9,14.9,12.9,1,1,1,60,55,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,12,0,2,1,5,57,69,17.3,13.8,0,0,0,69,0,NA,0,0,91.7%,NA,NA,NA,0,NA,3,5,0.600,3.0,29,14.7%,2.38,0,NA,NA,NA,NA,NA,0.069,NA,69,@ LAC,26,·,NA,NA
7,12529,TreVeyon Henderson,RB,23.1,NE,69.0,69,65,0.5,0.5,0.5,1,1,0,65,9,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,5,0,NA,5,2.5,13.8%,NA,NA,NA,0,NA,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,@ TEN,3,·,NA,NA
7,11563,Bo Nix,QB,25.8,DEN,1.0,1,1,39.96,39.96,39.96,1,1,1,81,81,1,54.0%,137,50,27,13,23,0,83.70,327,2,2,279,5.58,10.33,0,0,0,0,0,0,0,0,0.0,0.0,5,0,2,48,2,NA,48,9.6,100.0%,NA,NA,NA,4,NA,19,55,NA,NA,NA,NA,NA,15,30.0%,2.67,14.0%,24.5%,8.4,NA,53,327,vs NYG,14,·,NA,NA
7,7569,Nico Collins,WR,26.7,HOU,57.0,59,64,6.7,4.7,2.7,1,1,1,76,39,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,19,1,2,0,10,8,27,6.8,2.7,0,0,0,27,0,NA,0,0,51.3%,NA,NA,NA,0,NA,2,10,0.200,2.0,28,20.4%,0.96,0,NA,NA,NA,NA,NA,0.071,NA,27,@ SEA,17,·,NA,NA
7,12512,Quinshon Judkins,RB,22.1,CLE,4.0,4,4,26.4,26.4,26.4,1,1,1,57,37,0,0.0%,0,0,0,0,0,0,0.00,84,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,25,4,2,84,3,103,84,3.36,64.9%,5,4.10,0.200,5,0.610,5,25,0.200,5.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,84,vs MIA,4,·,NA,NA
7,8138,James Cook,RB,26.2,BUF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,NA,NA
7,11584,Bucky Irving,RB,23.3,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DET,28,OUT,NA,NA
7,11635,Ladd McConkey,WR,24.1,LAC,20.0,24,32,15.7,11.2,6.7,1,1,1,76,67,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,50,1,3,0,15,17,67,7.4,4.5,0,0,0,67,0,NA,0,0,88.2%,NA,NA,NA,0,NA,3,15,0.200,3.0,54,27.3%,1.24,0,NA,NA,NA,NA,NA,0.056,NA,67,vs IND,5,·,NA,NA
7,8146,Garrett Wilson,WR,25.4,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CAR,28,D,NA,NA
7,4034,Christian McCaffrey,RB,29.5,SF,1.0,1,2,39.1,35.6,32.1,1,1,1,67,50,0,0.0%,0,0,0,0,0,0,0.00,129,0,0,0,0.00,0.00,7,16,0,5,0,8,56,72,10.3,9.0,24,4,7,201,2,91,129,5.38,74.6%,6,3.80,0.250,9,0.630,14,32,0.438,14.0,NA,30.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,201,vs ATL,31,·,NA,NA
7,6804,Jordan Love,QB,27.1,GB,17.0,17,17,13.36,13.36,13.36,1,1,1,56,56,2,65.5%,100,29,19,9,10,0,93.90,201,1,1,179,6.17,9.42,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,22,0,NA,22,5.5,100.0%,NA,NA,NA,1,NA,11,33,NA,NA,NA,NA,NA,10,34.5%,2.91,6.9%,33.3%,7.2,NA,33,201,@ ARI,22,·,NA,NA
7,11620,Rome Odunze,WR,23.5,CHI,63.0,63,58,5.1,4.1,3.1,1,1,1,69,65,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,12,0,2,0,6,19,31,15.5,5.2,0,0,0,31,0,NA,0,0,94.2%,NA,NA,NA,0,NA,2,6,0.333,2.0,27,23.1%,1.15,0,NA,NA,NA,NA,NA,0.074,NA,31,vs NO,9,·,NA,NA
7,11628,Marvin Harrison Jr.,WR,23.3,ARI,48.0,40,39,7.8,6.8,5.8,1,1,1,76,65,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,53,0,2,0,6,5,58,29.0,9.7,0,0,0,58,0,NA,0,0,85.5%,NA,NA,NA,0,NA,2,6,0.333,2.0,39,16.7%,1.49,0,NA,NA,NA,NA,NA,0.051,NA,58,vs GB,14,·,NA,NA
7,4892,Baker Mayfield,QB,30.6,TB,20.0,20,20,12.12,12.12,12.12,1,1,1,69,68,1,56.0%,121,50,28,10,22,1,66.10,228,4,1,228,4.56,8.14,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,98.6%,NA,NA,NA,0,NA,11,50,NA,NA,NA,NA,NA,11,22.0%,3.15,10.0%,37.0%,9.3,NA,54,228,@ DET,6,·,NA,NA
7,8183,Brock Purdy,QB,26.0,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ATL,28,OUT,NA,NA
7,8155,Breece Hall,RB,24.5,NYJ,30.0,31,31,7.2,6.2,5.2,1,1,1,61,33,0,0.0%,0,0,0,0,0,0,0.00,38,0,0,0,0.00,0.00,2,13,0,0,0,3,1,14,7.0,4.7,11,0,2,52,0,33,38,3.45,54.1%,5,3.00,0.455,2,0.755,2,14,0.143,2.0,NA,8.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,52,vs CAR,21,·,NA,NA
7,3294,Dak Prescott,QB,32.4,DAL,9.0,9,9,23.26,23.26,23.26,1,1,1,67,67,1,70.0%,129,30,21,8,9,0,130.40,271,1,3,264,8.80,12.57,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,7,0,NA,7,1.4,100.0%,NA,NA,NA,1,NA,12,35,NA,NA,NA,NA,NA,11,36.7%,2.76,13.3%,27.3%,6.9,NA,33,271,vs WAS,9,·,NA,NA
7,9758,C.J. Stroud,QB,24.2,HOU,15.0,15,15,14.66,14.66,14.66,1,1,1,76,76,0,46.9%,120,49,23,12,26,1,59.00,254,3,1,229,4.67,9.96,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,25,0,NA,25,12.5,100.0%,NA,NA,NA,0,NA,13,51,NA,NA,NA,NA,NA,13,26.5%,2.92,12.2%,31.5%,8.0,NA,54,254,@ SEA,21,·,NA,NA
7,11631,Brian Thomas Jr.,WR,23.2,JAX,60.0,60,59,6.1,4.6,3.1,1,1,1,77,51,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,27,3,1,0,7,4,31,10.3,4.4,0,0,0,31,0,NA,0,0,66.2%,NA,NA,NA,0,NA,1,7,0.143,1.0,38,14.6%,0.82,0,NA,NA,NA,NA,NA,0.026,NA,31,vs LAR,25,·,NA,NA
7,8144,Chris Olave,WR,25.4,NO,5.0,4,4,26.8,24.3,21.8,1,1,1,56,47,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,87,0,1,2,7,11,98,19.6,14.0,0,0,0,98,0,NA,0,0,83.9%,NA,NA,NA,0,NA,3,7,0.429,3.0,31,21.9%,3.16,0,NA,NA,NA,NA,NA,0.032,NA,98,@ CHI,7,·,NA,NA
7,6801,Tee Higgins,WR,26.9,CIN,13.0,12,11,21.6,18.6,15.6,1,1,1,76,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,62,0,2,1,10,34,96,16.0,9.6,0,0,0,96,0,NA,0,0,86.8%,NA,NA,NA,0,NA,3,10,0.300,3.0,43,21.3%,2.23,0,NA,NA,NA,NA,NA,0.047,NA,96,vs PIT,19,·,NA,NA
7,8150,Kyren Williams,RB,25.3,LAR,25.0,25,25,8.5,7.5,6.5,1,1,1,70,42,0,0.0%,0,0,0,0,0,0,0.00,54,0,0,0,0.00,0.00,2,5,0,1,0,3,6,11,5.5,3.7,12,1,3,65,0,44,54,4.5,60.0%,4,3.70,0.333,3,0.703,4,15,0.267,4.0,NA,9.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,65,@ JAX,23,·,NA,NA
7,5850,Josh Jacobs,RB,27.8,GB,9.0,7,6,18.8,18.3,17.8,1,1,1,56,31,0,0.0%,0,0,0,0,0,0,0.00,55,0,0,0,0.00,0.00,1,0,0,0,0,1,3,3,3.0,3.0,13,0,2,58,2,27,55,4.23,55.4%,3,2.10,0.231,4,0.441,4,14,0.286,4.0,NA,3.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,58,@ ARI,9,·,NA,NA
7,9484,Tucker Kraft,TE,25.1,GB,8.0,7,8,16.8,14.3,11.8,1,1,1,56,50,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,26,1,3,1,10,32,58,11.6,5.8,0,0,0,58,0,NA,0,0,89.3%,NA,NA,NA,0,NA,4,10,0.400,4.0,23,34.5%,2.52,0,NA,NA,NA,NA,NA,0.130,NA,58,@ ARI,7,·,NA,NA
7,4866,Saquon Barkley,RB,28.8,PHI,40.0,38,35,5.2,4.7,4.2,1,1,1,50,39,0,0.0%,0,0,0,0,0,0,0.00,44,0,0,0,0.00,0.00,1,-4,0,0,0,1,2,-2,-2.0,-2.0,18,0,2,42,0,47,44,2.44,78.0%,8,2.60,0.444,2,0.704,2,19,0.105,2.0,NA,4.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,42,@ MIN,12,·,NA,NA
7,12530,Travis Hunter,WR,22.6,JAX,9.0,8,10,24.1,20.1,16.1,1,1,1,77,67,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,63,0,4,1,14,38,101,12.6,7.2,1,0,0,101,0,NA,0,0,87.0%,NA,NA,NA,0,NA,5,15,0.333,5.0,49,29.2%,2.06,0,NA,NA,NA,NA,NA,0.082,NA,101,vs LAR,25,·,NA,NA
7,8148,Jameson Williams,WR,24.7,DET,999.0,999,999,0,0,0,1,1,1,68,58,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,85.3%,NA,NA,NA,0,NA,0,2,0.000,0.0,32,6.9%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs TB,20,·,NA,NA
7,12481,Cam Skattebo,RB,23.8,NYG,11.0,11,10,18.4,16.9,15.4,1,1,1,77,46,0,0.0%,0,0,0,0,0,0,0.00,60,0,0,0,0.00,0.00,3,-7,0,1,1,6,41,34,11.3,5.7,16,0,3,94,0,66,60,3.75,59.7%,8,4.10,0.500,3,0.910,5,22,0.227,5.0,NA,18.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,94,@ DEN,26,·,NA,NA
7,5859,A.J. Brown,WR,28.4,PHI,4.0,3,2,28.1,26.1,24.1,1,1,1,50,46,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,93,0,2,2,6,28,121,30.3,20.2,0,0,0,121,0,NA,0,0,92.0%,NA,NA,NA,0,NA,4,6,0.667,4.0,26,26.1%,4.65,0,NA,NA,NA,NA,NA,0.077,NA,121,@ MIN,32,·,NA,NA
7,7526,Jaylen Waddle,WR,27.0,MIA,88.0,86,83,2.5,2,1.5,1,1,1,58,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,15,0,1,0,4,0,15,15.0,3.8,0,0,0,15,0,NA,0,0,75.9%,NA,NA,NA,0,NA,1,4,0.250,1.0,24,12.9%,0.63,0,NA,NA,NA,NA,NA,0.042,NA,15,@ CLE,13,·,NA,NA
