WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
10,8137,George Pickens,WR,24.6,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,11628,Marvin Harrison Jr.,WR,23.1,ARI,24.0,23,20,14.3,12.8,11.3,1,1,1,76,69,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,26,1,2,1,12,7,33,11.0,2.8,0,0,0,33,0,NA,0,0,90.8%,NA,NA,NA,0,NA,3,12,0.250,3.0,48,26.7%,0.69,0,NA,NA,NA,NA,NA,0.042,NA,33,@ SEA,11,·,11.9,2.4
10,5850,Josh Jacobs,RB,27.6,GB,6.0,9,9,19.7,17.2,14.7,1,1,1,68,50,1,0.0,0,0,0,0,0,0,0.00,74,0,0,0,0.00,0.00,5,-4,0,1,0,6,37,33,6.6,5.5,21,0,4,107,1,69,74,3.52,73.5%,8,3.30,0.381,5,0.711,6,27,0.222,6.0,NA,16.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,107,vs PHI,9,·,18.0,1.7
10,8150,Kyren Williams,RB,25.1,LAR,5.0,5,5,22.4,21.4,20.4,1,1,1,69,40,0,0.0,0,0,0,0,0,0,0.00,73,0,0,0,0.00,0.00,2,5,0,0,0,3,6,11,5.5,3.7,14,0,3,84,2,38,73,5.21,58.0%,4,2.70,0.286,5,0.556,5,17,0.294,5.0,NA,8.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,84,@ SF,22,·,16.3,6.1
10,12481,Cam Skattebo,RB,23.6,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CHI,13,IR,IR,IR
10,8155,Breece Hall,RB,24.3,NYJ,7.0,6,6,19.5,19,18.5,1,1,1,49,35,0,0.0,0,0,0,0,0,0,0.00,83,0,0,0,0.00,0.00,1,-5,0,0,1,1,47,42,42.0,42.0,21,0,5,125,0,74,83,3.95,71.4%,3,3.50,0.143,5,0.493,6,22,0.273,6.0,NA,9.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,125,vs CLE,31,·,14.3,5.2
10,9758,C.J. Stroud,QB,24.0,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs JAX,3,OUT,OUT,OUT
10,8183,Brock Purdy,QB,25.8,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAR,28,Q,Q,Q
10,3294,Dak Prescott,QB,32.2,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,5859,A.J. Brown,WR,28.2,PHI,69.0,73,79,3.3,2.3,1.3,1,1,1,63,49,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,10,0,0,0,3,3,13,6.5,4.3,0,0,0,13,0,NA,0,0,77.8%,NA,NA,NA,0,NA,0,3,0.000,0.0,21,11.5%,0.62,0,NA,NA,NA,NA,NA,0.000,NA,13,@ GB,18,·,15.0,-11.7
10,12529,TreVeyon Henderson,RB,22.9,NE,4.0,4,4,28,27.5,27,1,1,1,61,51,0,0.0,0,0,0,0,0,0,0.00,147,0,0,0,0.00,0.00,1,-5,0,0,0,1,8,3,3.0,3.0,14,0,2,150,2,109,147,10.5,83.6%,4,7.80,0.286,4,1.066,4,15,0.267,4.0,NA,3.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,150,@ TB,11,·,13.4,14.6
10,11624,Xavier Worthy,WR,22.4,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,10859,Sam LaPorta,TE,24.7,DET,10.0,14,17,10.3,7.8,5.3,1,1,1,70,53,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,19,0,3,0,5,34,53,10.6,10.6,0,0,0,53,0,NA,0,0,75.7%,NA,NA,NA,0,NA,3,5,0.600,3.0,25,14.3%,2.12,0,NA,NA,NA,NA,NA,0.120,NA,53,@ WAS,6,·,13.0,-2.7
10,9484,Tucker Kraft,TE,24.9,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PHI,30,IR,IR,IR
10,3163,Jared Goff,QB,31.0,DET,5.0,5,5,24.8,24.8,24.8,1,1,1,70,61,0,75.8,128,33,25,16,8,0,135.90,320,0,3,320,9.70,12.80,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,87.1%,NA,NA,NA,0,NA,19,33,NA,NA,NA,NA,NA,19,57.6%,2.67,6.1%,42.4%,5.90,NA,33.00,320,@ WAS,4,·,21.3,3.5
10,9756,Jordan Addison,WR,23.7,MIN,47.0,49,51,6.5,5,3.5,1,1,1,65,62,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,22,0,1,0,11,13,35,11.7,3.2,0,0,0,35,0,NA,0,0,95.4%,NA,NA,NA,0,NA,1,11,0.091,1.0,41,26.2%,0.85,0,NA,NA,NA,NA,NA,0.024,NA,35,vs BAL,6,·,12.3,-5.8
10,12530,Travis Hunter,WR,22.4,JAX,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ HOU,29,IR,IR,IR
10,5870,Daniel Jones,QB,28.3,IND,16.0,16,16,16.5,16.5,16.5,1,1,1,77,77,3,73.1,121,26,19,9,7,1,100.60,308,7,1,255,9.81,13.42,0,0,0,0,0,0,0,0,0.0,0.0,7,0,3,53,0,NA,53,7.57,100.0%,NA,NA,NA,3,NA,13,33,NA,NA,NA,NA,NA,10,38.5%,2.67,11.5%,41.0%,8.20,NA,39.00,308,vs ATL,27,·,21.4,-4.9
10,7526,Jaylen Waddle,WR,26.8,MIA,13.0,11,13,19.4,16.9,14.4,1,1,1,53,44,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,78,0,2,1,7,6,84,16.8,12.0,0,0,0,84,0,NA,0,0,83.0%,NA,NA,NA,0,NA,3,7,0.429,3.0,17,33.3%,4.94,0,NA,NA,NA,NA,NA,0.118,NA,84,vs BUF,22,·,14.8,4.6
10,6801,Tee Higgins,WR,26.7,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,9754,Quentin Johnston,WR,24.1,LAC,38.0,40,44,9.2,6.7,4.2,1,1,1,73,60,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,-3,0,2,0,10,45,42,8.4,4.2,0,0,0,42,0,NA,0,0,82.2%,NA,NA,NA,0,NA,2,10,0.200,2.0,35,30.3%,1.20,0,NA,NA,NA,NA,NA,0.057,NA,42,vs PIT,3,·,10.9,-1.7
10,7525,DeVonta Smith,WR,26.9,PHI,18.0,17,17,16.9,14.9,12.9,1,1,1,63,58,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,56,0,2,1,7,13,69,17.3,9.9,0,0,0,69,0,NA,0,0,92.1%,NA,NA,NA,0,NA,3,7,0.429,3.0,26,26.9%,2.65,0,NA,NA,NA,NA,NA,0.077,NA,69,@ GB,18,·,14.7,2.2
10,5846,DK Metcalf,WR,27.8,PIT,48.0,50,52,6.5,5,3.5,1,1,1,52,48,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,26,0,2,0,7,9,35,11.7,5.0,0,0,0,35,0,NA,0,0,92.3%,NA,NA,NA,0,NA,2,7,0.286,2.0,33,22.6%,1.06,0,NA,NA,NA,NA,NA,0.061,NA,35,@ LAC,28,·,12.8,-6.3
10,9997,Zay Flowers,WR,25.0,BAL,31.0,30,30,12.1,10.1,8.1,1,1,1,70,58,0,0.0,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,4,32,0,3,0,6,43,75,18.8,12.5,1,0,0,81,0,NA,6,6,82.9%,NA,NA,NA,0,NA,3,7,0.429,3.0,26,20.7%,2.88,0,NA,NA,NA,NA,NA,0.115,NA,81,@ MIN,24,·,15.0,-2.9
10,12522,Cam Ward,QB,23.3,TEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,11638,Ricky Pearsall,WR,25.0,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAR,17,OUT,OUT,OUT
10,8144,Chris Olave,WR,25.2,NO,6.0,6,6,21.4,18.9,16.4,1,1,1,68,37,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,79,0,2,1,8,25,104,20.8,13.0,0,0,0,104,0,NA,0,0,54.4%,NA,NA,NA,0,NA,3,8,0.375,3.0,25,28.6%,4.16,0,NA,NA,NA,NA,NA,0.080,NA,104,@ CAR,27,·,15.2,6.2
10,11559,Michael Penix Jr.,QB,25.4,ATL,20.0,20,20,10.98,10.98,10.98,1,1,1,63,63,1,42.9,130,28,12,9,16,0,76.00,176,3,1,177,6.32,14.75,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1,0,NA,-1,-1,100.0%,NA,NA,NA,0,NA,10,29,NA,NA,NA,NA,NA,10,35.7%,3.36,14.3%,35.5%,12.00,NA,31.00,176,@ IND,18,·,16.8,-5.8
10,8151,Kenneth Walker III,RB,24.9,SEA,35.0,36,34,8,7.5,7,1,1,1,62,27,0,0.0,0,0,0,0,0,0,0.00,67,0,0,0,0.00,0.00,1,-2,0,0,0,1,5,3,3.0,3.0,14,2,3,70,0,43,67,4.79,43.5%,3,3.10,0.214,3,0.524,3,15,0.200,3.0,NA,8.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,70,vs ARI,18,·,10.6,-2.6
10,12501,Matthew Golden,WR,22.2,GB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PHI,20,Q,5.2,-5.2
10,5849,Kyler Murray,QB,28.1,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,15,IR,IR,IR
10,11565,J.J. McCarthy,QB,22.7,MIN,14.0,14,14,16.72,16.72,16.72,1,1,1,65,65,0,47.6,134,42,20,8,22,2,54.50,296,1,1,248,5.90,12.40,0,0,0,0,0,0,0,0,0.0,0.0,5,3,1,48,0,NA,48,9.6,100.0%,NA,NA,NA,1,NA,10,47,NA,NA,NA,NA,NA,9,21.4%,3.46,21.4%,36.2%,11.80,NA,47.00,296,vs BAL,9,·,19.8,-3.1
10,7588,Javonte Williams,RB,25.4,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,7523,Trevor Lawrence,QB,26.0,JAX,21.0,21,21,10.82,10.82,10.82,1,1,1,62,62,2,56.5,81,23,13,6,10,1,74.20,193,5,1,158,6.87,12.15,0,0,0,0,0,0,0,0,0.0,0.0,5,1,2,35,0,NA,35,7,100.0%,NA,NA,NA,2,NA,9,28,NA,NA,NA,NA,NA,7,30.4%,2.94,4.3%,50.0%,7.70,NA,32.00,193,@ HOU,32,·,18.1,-7.3
10,8148,Jameson Williams,WR,24.5,DET,2.0,3,3,23.9,20.9,17.9,1,1,0,70,61,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,60,1,5,1,7,59,119,19.8,17.0,0,0,0,119,0,NA,0,0,87.1%,NA,NA,NA,0,NA,6,7,0.857,6.0,32,20.0%,3.72,0,NA,NA,NA,NA,NA,0.156,NA,119,@ WAS,5,·,10.7,13.2
10,4943,Sam Darnold,QB,28.3,SEA,26.0,26,26,5.92,5.92,5.92,1,1,1,62,56,2,83.3,99,12,10,5,2,1,111.80,176,1,1,178,14.83,17.80,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,-2,0,NA,-2,-0.67,90.3%,NA,NA,NA,0,NA,6,15,NA,NA,NA,NA,NA,6,50.0%,3.05,8.3%,7.7%,9.90,NA,13.00,176,vs ARI,25,·,19.4,-13.5
10,12533,Jacory Croskey-Merritt,RB,24.5,WAS,49.0,48,46,3,3,3,1,1,0,54,24,0,0.0,0,0,0,0,0,0,0.00,30,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,11,0,0,30,0,23,30,2.73,44.4%,3,2.10,0.273,0,0.483,0,11,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,30,vs DET,30,·,10.2,-7.2
10,12489,RJ Harvey,RB,24.6,DEN,47.0,49,49,3.8,2.8,1.8,1,1,0,61,17,0,0.0,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,2,4,1,0,0,3,5,9,4.5,3.0,4,0,0,18,0,8,9,2.25,27.9%,1,2.00,0.250,0,0.450,0,7,0.000,0.0,NA,10.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,18,vs LV,14,·,9.4,-5.6
10,7543,Travis Etienne,RB,26.7,JAX,13.0,11,12,15.7,14.7,13.7,1,1,1,62,35,0,0.0,0,0,0,0,0,0,0.00,58,0,0,0,0.00,0.00,2,-9,1,1,0,4,28,19,9.5,4.8,16,1,2,77,1,48,58,3.63,56.5%,7,3.00,0.438,3,0.738,4,20,0.200,4.0,NA,17.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,77,@ HOU,20,·,12.3,3.4
10,3198,Derrick Henry,RB,31.7,BAL,22.0,23,29,11.4,9.9,8.4,1,1,1,70,47,0,0.0,0,0,0,0,0,0,0.00,75,0,0,0,0.00,0.00,3,-2,0,0,0,3,11,9,3.0,3.0,20,1,5,84,0,64,75,3.75,67.1%,4,3.20,0.200,5,0.520,5,23,0.217,5.0,NA,10.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,84,@ MIN,21,·,15.8,-4.4
10,9224,Chase Brown,RB,25.5,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,8110,Jake Ferguson,TE,26.7,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE
10,5045,Courtland Sutton,WR,30.0,DEN,54.0,58,61,5.4,3.9,2.4,1,1,1,61,53,0,0.0,0,0,0,0,0,0,0.00,0,1,0,0,0.00,0.00,3,24,0,1,0,4,0,24,8.0,6.0,0,0,0,24,0,NA,0,0,86.9%,NA,NA,NA,0,NA,1,4,0.250,1.0,28,14.3%,0.86,0,NA,NA,NA,NA,NA,0.036,NA,24,vs LV,4,·,13.0,-7.6
10,12506,Harold Fannin,TE,21.2,CLE,17.0,18,18,8.4,6.4,4.4,1,1,0,73,48,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,34,0,2,0,7,10,44,11.0,6.3,0,0,0,44,0,NA,0,0,65.8%,NA,NA,NA,0,NA,2,7,0.286,2.0,28,21.9%,1.57,0,NA,NA,NA,NA,NA,0.071,NA,44,@ NYJ,16,Q,9.3,-0.9
10,4217,George Kittle,TE,32.0,SF,2.0,2,3,23.4,18.9,14.4,1,1,1,63,57,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,55,0,3,1,9,29,84,9.3,9.3,0,0,0,84,0,NA,0,0,90.5%,NA,NA,NA,0,NA,4,9,0.444,4.0,32,23.1%,2.63,0,NA,NA,NA,NA,NA,0.094,NA,84,vs LAR,22,·,13.2,10.2
10,2133,Davante Adams,WR,32.8,LAR,12.0,13,15,19.7,16.7,13.7,1,1,1,69,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,68,0,5,1,8,9,77,12.8,9.6,0,0,0,77,0,NA,0,0,50.7%,NA,NA,NA,0,NA,6,8,0.750,6.0,24,22.2%,3.21,0,NA,NA,NA,NA,NA,0.208,NA,77,@ SF,25,·,15.1,4.6
10,12517,Colston Loveland,TE,21.5,CHI,13.0,15,15,9.5,7.5,5.5,1,1,1,68,42,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,42,0,3,0,4,13,55,13.8,13.8,0,0,0,55,0,NA,0,0,61.8%,NA,NA,NA,0,NA,3,4,0.750,3.0,20,11.1%,2.75,0,NA,NA,NA,NA,NA,0.150,NA,55,vs NYG,21,·,9.4,0.1
10,12519,Luther Burden,WR,21.8,CHI,40.0,41,40,8.1,6.6,5.1,1,1,0,68,33,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,34,0,2,0,3,17,51,17.0,17.0,0,0,0,51,0,NA,0,0,48.5%,NA,NA,NA,0,NA,2,3,0.667,2.0,16,8.3%,3.19,0,NA,NA,NA,NA,NA,0.125,NA,51,vs NYG,7,·,2.7,5.4
10,9228,Bryce Young,QB,24.2,CAR,29.0,29,29,2.56,2.56,2.56,1,1,1,53,53,1,68.0,69,25,17,6,8,1,62.80,130,2,0,124,4.96,7.29,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,6,0,NA,6,3,100.0%,NA,NA,NA,1,NA,7,27,NA,NA,NA,NA,NA,6,24.0%,2.86,12.0%,37.0%,7.20,NA,27.00,130,vs NO,12,·,17.6,-15.0
10,8408,Jordan Mason,RB,26.4,MIN,45.0,45,45,4.1,3.6,3.1,1,1,0,65,16,0,0.0,0,0,0,0,0,0,0.00,25,0,0,0,0.00,0.00,1,-4,0,0,0,1,10,6,6.0,6.0,4,2,2,31,0,15,25,6.25,24.6%,1,3.80,0.250,2,0.630,2,5,0.400,2.0,NA,2.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,31,vs BAL,4,·,7.9,-3.8
10,6819,Michael Pittman,WR,28.0,IND,62.0,63,68,3.9,2.9,1.9,1,1,0,77,62,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,15,0,0,0,2,4,19,9.5,9.5,0,0,0,19,0,NA,0,0,80.5%,NA,NA,NA,0,NA,0,2,0.000,0.0,29,7.7%,0.66,0,NA,NA,NA,NA,NA,0.000,NA,19,vs ATL,26,·,13.8,-9.9
10,8228,Jaylen Warren,RB,26.9,PIT,23.0,22,22,11.1,10.1,9.1,1,1,1,52,24,0,0.0,0,0,0,0,0,0,0.00,70,0,0,0,0.00,0.00,2,-15,0,1,0,2,36,21,10.5,10.5,14,1,4,91,0,56,70,5,46.2%,7,4.00,0.500,4,0.900,5,16,0.313,5.0,NA,6.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,91,@ LAC,17,·,15.7,-4.6
10,10236,Dalton Kincaid,TE,25.9,BUF,25.0,25,22,5.7,4.7,3.7,1,1,0,68,18,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,27,1,2,0,3,10,37,18.5,12.3,0,0,0,37,0,NA,0,0,26.5%,NA,NA,NA,0,NA,2,3,0.667,2.0,12,7.5%,3.08,0,NA,NA,NA,NA,NA,0.167,NA,37,@ MIA,5,·,9.7,-4.0
10,5892,David Montgomery,RB,28.3,DET,29.0,25,24,10.1,9.6,9.1,1,1,0,70,38,0,0.0,0,0,0,0,0,0,0.00,71,0,0,0,0.00,0.00,1,-1,0,0,0,1,1,0,0.0,0.0,15,0,3,71,0,36,71,4.73,54.3%,4,2.40,0.267,3,0.507,3,16,0.188,3.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,71,@ WAS,16,·,12.7,-2.6
10,11589,Trey Benson,RB,23.2,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,19,IR,IR,IR
10,9753,Zach Charbonnet,RB,24.7,SEA,18.0,13,10,14.3,14.3,14.3,1,1,0,62,23,0,0.0,0,0,0,0,0,0,0.00,83,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,14,4,3,83,1,69,83,5.93,37.1%,5,4.90,0.357,4,0.847,4,14,0.286,4.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,83,vs ARI,18,·,10.1,4.2
10,7553,Kyle Pitts,TE,25.0,ATL,24.0,24,20,5.8,4.8,3.8,1,1,1,63,58,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,27,1,2,0,5,11,38,19.0,7.6,0,0,0,38,0,NA,0,0,92.1%,NA,NA,NA,0,NA,2,5,0.400,2.0,27,17.9%,1.41,0,NA,NA,NA,NA,NA,0.074,NA,38,@ IND,4,·,9.8,-4.0
10,7594,Chuba Hubbard,RB,26.3,CAR,51.0,51,52,2.5,2,1.5,1,1,0,53,11,0,0.0,0,0,0,0,0,0,0.00,14,0,0,0,0.00,0.00,1,1,0,0,0,1,0,1,1.0,1.0,3,0,0,15,0,13,14,4.67,20.8%,0,4.30,0.000,0,0.430,0,4,0.000,0.0,NA,4.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,15,vs NO,12,·,5.5,-3.0
10,5927,Terry McLaurin,WR,30.0,WAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DET,8,OUT,OUT,OUT
10,6806,J.K. Dobbins,RB,26.8,DEN,30.0,28,28,9.4,8.9,8.4,1,1,1,61,32,0,0.0,0,0,0,0,0,0,0.00,77,0,0,0,0.00,0.00,1,3,0,0,0,1,4,7,7.0,7.0,18,1,3,84,0,56,77,4.28,52.5%,4,3.10,0.222,3,0.532,3,19,0.158,3.0,NA,3.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,84,vs LV,14,Q,11.3,-1.9
10,7021,Rico Dowdle,RB,27.3,CAR,15.0,15,15,15.3,13.8,12.3,1,1,1,53,42,0,0.0,0,0,0,0,0,0,0.00,53,0,0,0,0.00,0.00,3,-9,0,1,0,3,19,10,3.3,3.3,18,1,3,63,1,52,53,2.94,79.2%,1,2.90,0.056,4,0.346,5,21,0.238,5.0,NA,12.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,63,vs NO,12,·,16.7,-1.4
10,11637,Keon Coleman,WR,22.4,BUF,26.0,26,22,13.6,12.1,10.6,1,1,1,68,42,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,37,0,1,1,8,9,46,15.3,5.8,0,0,0,46,0,NA,0,0,61.8%,NA,NA,NA,0,NA,2,8,0.250,2.0,34,20.0%,1.35,0,NA,NA,NA,NA,NA,0.029,NA,46,@ MIA,31,·,8.7,4.9
